"Year","CITATION","SAMPLE NAME","UNIQUE_ID","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LONGITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MAX.)","ELEVATION (MIN.)","ELEVATION (MAX.)","SAMPLING TECHNIQUE","LAND/SEA (SAMPLING)","ROCK TYPE","ROCK NAME","ROCK TEXTURE","SAMPLE COMMENT","AGE (MIN.)","AGE (MAX.)","GEOLOGICAL AGE","GEOLOGICAL AGE PREFIX","ERUPTION MONTH","ERUPTION YEAR","ALTERATION","ALTERATION TYPE","TYPE OF MATERIAL","MINERAL / COMPONENT","SPOT (MINERAL)","CRYSTAL","RIM / CORE (MINERAL GRAINS)","PRIMARY/SECONDARY","INCLUSION TYPE","MINERAL (INCLUSION)","RIM / CORE (INCLUSION)","HOSTMINERAL (INCLUSION)","HEATING","HEATING TEMPERATURE (?C)","SIO2(WT%): altern. values or methods","Unnamed: 39","Unnamed: 40","Unnamed: 41","TIO2(WT%): altern. values or methods","Unnamed: 43","Unnamed: 44","Unnamed: 45","ZRO2(WT%)","AL2O3(WT%): altern. values or methods","Unnamed: 48","Unnamed: 49","Unnamed: 50","CR2O3(WT%)","V2O3(WT%)","FE2O3T(WT%)","FE2O3(WT%)","FEOT(WT%)","FEO(WT%)","CAO(WT%): altern. values or methods","Unnamed: 58","Unnamed: 59","Unnamed: 60","MGO(WT%): altern. values or methods","Unnamed: 62","Unnamed: 63","Unnamed: 64","MNO(WT%): altern. values or methods","Unnamed: 66","Unnamed: 67","Unnamed: 68","BAO(WT%)","SRO(WT%)","NIO(WT%)","ZNO(WT%)","K2O(WT%): altern. values or methods","Unnamed: 74","Unnamed: 75","Unnamed: 76","NA2O(WT%): altern. values or methods","Unnamed: 78","Unnamed: 79","Unnamed: 80","P2O5(WT%): altern. values or methods","Unnamed: 82","Unnamed: 83","Unnamed: 84","H2O(WT%): altern. values or methods","Unnamed: 86","Unnamed: 87","Unnamed: 88","H2OP(WT%)","H2OM(WT%)","CO2(WT%)","F(WT%): altern. values or methods","Unnamed: 93","Unnamed: 94","Unnamed: 95","CL(WT%): altern. values or methods","Unnamed: 97","Unnamed: 98","Unnamed: 99","SO3(WT%)","S(WT%)","LOI(WT%)","FE(WT%)","FES2(WT%)","CA(WT%)","K(WT%)","NA(WT%)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE4(CCMSTP/G)","LI(PPM)","BE(PPM)","B(PPM): altern. values or methods","Unnamed: 114","Unnamed: 115","Unnamed: 116","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","SI(PPM)","P(PPM)","S(PPM)","CL(PPM)","AR36(CCMSTP/G)","AR40(AT/G)","AR40(CCMSTP/G): altern. values or methods","Unnamed: 128","Unnamed: 129","Unnamed: 130","AR40(MOL/G)","AR40(PPM)","AR40(PPB)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM): altern. values or methods","Unnamed: 140","Unnamed: 141","Unnamed: 142","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","BR(PPM)","RB(PPM): altern. values or methods","Unnamed: 154","Unnamed: 155","Unnamed: 156","SR(PPM): altern. values or methods","Unnamed: 158","Unnamed: 159","Unnamed: 160","Y(PPM): altern. values or methods","Unnamed: 162","Unnamed: 163","Unnamed: 164","ZR(PPM): altern. values or methods","Unnamed: 166","Unnamed: 167","Unnamed: 168","NB(PPM): altern. values or methods","Unnamed: 170","Unnamed: 171","Unnamed: 172","MO(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM): altern. values or methods","Unnamed: 178","Unnamed: 179","Unnamed: 180","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM): altern. values or methods","Unnamed: 186","Unnamed: 187","Unnamed: 188","LA(PPM)","CE(PPM): altern. values or methods","Unnamed: 191","Unnamed: 192","Unnamed: 193","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM): altern. values or methods","Unnamed: 209","Unnamed: 210","Unnamed: 211","TL(PPM)","PB(PPM)","PB206(PPM)","PB207(PPM)","PB208(PPM)","BI(PPM)","TH(PPM)","TH232(PPM)","U(PPM)","U238(PPM)","CO2(PPM)","ND143_ND144","SR87_SR86","RB87_SR86","PB206_PB204","PB206_PB207","PB206_PB208","PB207_PB204","PB207_PB206","PB208_PB204","PB208_PB206","HF176_HF177","EPSILON_HF_INI","LU176_HF177","HE3_HE4","HE3_HE4(R/R(A))","AR36_AR38","AR36_AR39","AR37_AR39","AR40_AR36","AR40_AR38","AR40_AR39","AR40_K40","PB206_U238","PB207_U235","PB208_TH232","TH230_TH232_ACT","TH232_TH230_ACT","U238_PB206","U238_TH232_ACT","D11B(VS NBS951): altern. values or methods","Unnamed: 253","Unnamed: 254","Unnamed: 255","B11_B10","D18O(VS SMOW)","D18O(VS VSMOW)","DD(VS SMOW)","DD(VS VSMOW)","ALBITE(MOL%)","ALMANDINE(MOL%)","ANORTHITE(MOL%)","ANDRADITE(MOL%)","CELSIAN(MOL%)","ENSTATITE(MOL%)","FORSTERITE(MOL%)","FERROSILITE(MOL%)","GROSSULAR(MOL%)","ORTHOCLASE(MOL%)","PYROPE(MOL%)","SPESSARTINE(MOL%)","ULVOSPINEL(MOL%)","WOLLASTONITE(MOL%)","AGE(KA): altern. values or methods","Unnamed: 276","Unnamed: 277","Unnamed: 278","Unnamed: 279","Unnamed: 280","AGE(MA): altern. values or methods","Unnamed: 282","Unnamed: 283","Unnamed: 284","Unnamed: 285","Unnamed: 286","Unnamed: 287","Unnamed: 288","AGE_PB207_PB206(MA)","AGE_PB207_U235(MA)","AGE_PB206_U238(MA)","AGE_PB208_TH232(MA)","Unnamed: 293"
"2016"," [20264] BEFUS K. S. (2016)","samp. Y82","","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","SOLFATARA PLATEAU","44","-110","45","-111.5","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","DENSE OBSIDIAN","","","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","CLINOPYROXENE","","","","PRIMARY","","","","","","","49.45","EMP (EPMA)","","","0.21","EMP (EPMA)","","","","0.45","EMP (EPMA)","","","","","","","26.7","","18.68","EMP (EPMA)","","","4.12","EMP (EPMA)","","","0.73","EMP (EPMA)","","","","","","","","","","","0.31","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016"," [20264] BEFUS K. S. (2016)","samp. Y216","","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","WEST YELLOWSTONE FLOW","44","-111","44","-111","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","DENSE OBSIDIAN","","","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","CLINOPYROXENE","","","","PRIMARY","","","","","","","49.26","EMP (EPMA)","","","0.21","EMP (EPMA)","","","","0.49","EMP (EPMA)","","","","","","","26","","18.82","EMP (EPMA)","","","4.33","EMP (EPMA)","","","1.07","EMP (EPMA)","","","","","","","","","","","0.32","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016"," [20264] BEFUS K. S. (2016)","samp. Y74","","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","SUMMIT LAKE","44","-111","44","-111","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","DENSE OBSIDIAN","","","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","CLINOPYROXENE","","","","PRIMARY","","","","","","","49.25","EMP (EPMA)","","","0.23","EMP (EPMA)","","","","0.52","EMP (EPMA)","","","","","","","26.21","","18.79","EMP (EPMA)","","","4.21","EMP (EPMA)","","","1.07","EMP (EPMA)","","","","","","","","","","","0.32","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016"," [20264] BEFUS K. S. (2016)","samp. Y-97","450169","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","TRISCHMANN KNOB","44.3385","-110.8741","44.3385","-110.8741","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","DENSE OBSIDIAN","","","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","CLINOPYROXENE","","","","PRIMARY","","","","","","","49.41","EMP (EPMA)","","","0.22","EMP (EPMA)","","","","0.48","EMP (EPMA)","","","","","","","26.09","","18.65","EMP (EPMA)","","","4.28","EMP (EPMA)","","","1.03","EMP (EPMA)","","","","","","","","","","","0.31","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016"," [20264] BEFUS K. S. (2016)","samp. Y82","","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","SOLFATARA PLATEAU","44","-110","45","-111.5","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","DENSE OBSIDIAN","","","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","MAGNETITE","","","","PRIMARY","","","","","","","0.09","EMP (EPMA)","","","18.53","EMP (EPMA)","","","","0.85","EMP (EPMA)","","","","","","","76.39","","0.01","EMP (EPMA)","","","0.18","EMP (EPMA)","","","0.87","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016"," [20264] BEFUS K. S. (2016)","samp. Y216","","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","WEST YELLOWSTONE FLOW","44","-111","44","-111","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","DENSE OBSIDIAN","","","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","MAGNETITE","","","","PRIMARY","","","","","","","0.09","EMP (EPMA)","","","18.45","EMP (EPMA)","","","","0.78","EMP (EPMA)","","","","","","","77.86","","0.01","EMP (EPMA)","","","0.2","EMP (EPMA)","","","0.87","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016"," [20264] BEFUS K. S. (2016)","samp. Y74","","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","SUMMIT LAKE","44","-111","44","-111","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","DENSE OBSIDIAN","","","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","MAGNETITE","","","","PRIMARY","","","","","","","0.1","EMP (EPMA)","","","18.53","EMP (EPMA)","","","","0.82","EMP (EPMA)","","","","","","","78.07","","0.01","EMP (EPMA)","","","0.22","EMP (EPMA)","","","0.9","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016"," [20264] BEFUS K. S. (2016)","samp. Y-97","450169","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","TRISCHMANN KNOB","44.3385","-110.8741","44.3385","-110.8741","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","DENSE OBSIDIAN","","","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","MAGNETITE","","","","PRIMARY","","","","","","","0.1","EMP (EPMA)","","","18.92","EMP (EPMA)","","","","0.86","EMP (EPMA)","","","","","","","76.84","","0.01","EMP (EPMA)","","","0.21","EMP (EPMA)","","","0.9","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016"," [20264] BEFUS K. S. (2016)","samp. Y82","","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","SOLFATARA PLATEAU","44","-110","45","-111.5","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","DENSE OBSIDIAN","","","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","SANIDINE","","","","PRIMARY","","","","","","","66.42","EMP (EPMA)","","","","","","","","18.94","EMP (EPMA)","","","","","","","0.09","","0.39","EMP (EPMA)","","","","","","","","","","","","","","","8.28","EMP (EPMA)","","","5.57","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016"," [20264] BEFUS K. S. (2016)","samp. Y216","","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","WEST YELLOWSTONE FLOW","44","-111","44","-111","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","DENSE OBSIDIAN","","","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","SANIDINE","","","","PRIMARY","","","","","","","66.6","EMP (EPMA)","","","","","","","","18.97","EMP (EPMA)","","","","","","","0.13","","0.51","EMP (EPMA)","","","","","","","","","","","","","","","8.58","EMP (EPMA)","","","5.09","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016"," [20264] BEFUS K. S. (2016)","samp. Y74","","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","SUMMIT LAKE","44","-111","44","-111","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","DENSE OBSIDIAN","","","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","SANIDINE","","","","PRIMARY","","","","","","","66.14","EMP (EPMA)","","","","","","","","18.76","EMP (EPMA)","","","","","","","0.14","","0.52","EMP (EPMA)","","","","","","","","","","","","","","","8.49","EMP (EPMA)","","","5.14","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016"," [20264] BEFUS K. S. (2016)","samp. Y-97","450169","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","TRISCHMANN KNOB","44.3385","-110.8741","44.3385","-110.8741","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","DENSE OBSIDIAN","","","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","SANIDINE","","","","PRIMARY","","","","","","","65.65","EMP (EPMA)","","","","","","","","18.74","EMP (EPMA)","","","","","","","0.15","","0.56","EMP (EPMA)","","","","","","","","","","","","","","","8.26","EMP (EPMA)","","","5.13","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016 "," [20401] FORNI F.(2016)  [GeoReM [9859] ]","samp. PRO1-3","","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / PROCIDA ISLAND","PUNTA LA LINGUA","40.76472","14.03667","40.76472","14.03667","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","OBSIDIAN, BRECCIA UNIT (BU)","","","","","","","","","WHOLE ROCK","","","","","","","","","","","","60.097503229293","XRF","","","0.41721989478467","XRF","","","","18.500382412922","XRF","","","","","3.2782978906121","","","","1.7095114453766","XRF","","","0.34289331020308","XRF","","","0.22198873261702","XRF","","","","","","","7.042196133824","XRF","","","6.4168618022108","XRF","","","0.050542077515483","XRF","","","","","","","","","","","","","","","","","","","","0.89","","","","","","","","","","55","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","ICPMS","","","","","4","10","5","74","35","0","34","","633","ICPMS","","","40","ICPMS","","","92","ICPMS","","","637","ICPMS","","","174","ICPMS","","","43","","","","","","","","","","","","32","ICPMS","","","210","381","ICPMS","","","39","138","22","2","20","3","15","3","9","1","7","1","21","8","20","ICPMS","","","0","43","","","","","85","","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016 "," [20401] FORNI F.(2016)  [GeoReM [9859] ]","samp. PRO1-3","","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / PROCIDA ISLAND","PUNTA LA LINGUA","40.76472","14.03667","40.76472","14.03667","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","OBSIDIAN, BRECCIA UNIT (BU)","","","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","SANIDINE","FELD1_1 ","","CORE","PRIMARY","","","","","","","63.87","EMP (EPMA)","","","0.109","EMP (EPMA)","","","","19.11","EMP (EPMA)","","","","","","","0.1711","","0.5059","EMP (EPMA)","","","0.0109","EMP (EPMA)","","","","","","","0.0482","0.0041","","","13.4","EMP (EPMA)","","","1.82","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","13889","","101241","296262","47","","","","","","","","","","","","128923","4994","","356","","","","","","","1460","","","","","","","","","225","ICPMS_LA","","","536","ICPMS_LA","","","","","","","","","","","","","","","","","","","","","","","","","","","408","ICPMS_LA","","","4","3","ICPMS_LA","","","0","0","","2","","","","","","","","","","","","","","","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.67","","2.56","","","","","","","80.77","","","","","","","","","","","","","","","","","","","","","","",""
"2016 "," [20401] FORNI F.(2016)  [GeoReM [9859] ]","samp. PRO1-3","","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / PROCIDA ISLAND","PUNTA LA LINGUA","40.76472","14.03667","40.76472","14.03667","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","OBSIDIAN, BRECCIA UNIT (BU)","","","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","SANIDINE","FELD1_2 ","","RIM","PRIMARY","","","","","","","63.75","EMP (EPMA)","","","0.0735","EMP (EPMA)","","","","19.24","EMP (EPMA)","","","","","","","0.2119","","0.5359","EMP (EPMA)","","","0.0023","EMP (EPMA)","","","","","","","0.1349","0.0479","","","13.45","EMP (EPMA)","","","1.83","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","13902","","101241","298082","46","","","","","","","","","","","","131670","4797","","356","","","","","","","1466","","","","","","","","","225","ICPMS_LA","","","593","ICPMS_LA","","","","","","","","","","","","","","","","","","","","","","","","","","","540","ICPMS_LA","","","3","2","ICPMS_LA","","","0","0","","2","","","","","","","","","","","","","","","","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.67","","2.7","","","","","","","80.63","","","","","","","","","","","","","","","","","","","","","","",""
"2016 "," [20401] FORNI F.(2016)  [GeoReM [9859] ]","samp. PRO1-3","","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / PROCIDA ISLAND","PUNTA LA LINGUA","40.76472","14.03667","40.76472","14.03667","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","OBSIDIAN, BRECCIA UNIT (BU)","","","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","SANIDINE","FELD16_1 ","","CORE","PRIMARY","","","","","","","64.29","EMP (EPMA)","","","0.098","EMP (EPMA)","","","","19.16","EMP (EPMA)","","","","","","","0.1841","","0.494","EMP (EPMA)","","","0","EMP (EPMA)","","","","","","","0.1","0.0569","","","14.23","EMP (EPMA)","","","1.49","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","10940","","101241","298216","38","","","","","","","","","","","","138169","5058","","363","","","","","","","1468","","","","","","","","","225","ICPMS_LA","","","658","ICPMS_LA","","","","","","","","","","","","","","","","","","","","","","","","","","","134","ICPMS_LA","","","4","3","ICPMS_LA","","","0","0","","2","","","","","","","","","","","","","","","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.39","","2.45","","","","","","","84.15","","","","","","","","","","","","","","","","","","","","","","",""
"2016 "," [20401] FORNI F.(2016)  [GeoReM [9859] ]","samp. PRO1-3","","APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / PROCIDA ISLAND","PUNTA LA LINGUA","40.76472","14.03667","40.76472","14.03667","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","OBSIDIAN, BRECCIA UNIT (BU)","","","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","SANIDINE","FELD16_2 ","","RIM","PRIMARY","","","","","","","64.11","EMP (EPMA)","","","0.1212","EMP (EPMA)","","","","18.99","EMP (EPMA)","","","","","","","0.2257","","0.4444","EMP (EPMA)","","","0","EMP (EPMA)","","","","","","","0.172","0.0792","","","14.21","EMP (EPMA)","","","1.46","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","10651","","101241","296778","53","","","","","","","","","","","","136993","5104","","350","","","","","","","1453","","","","","","","","","224","ICPMS_LA","","","935","ICPMS_LA","","","","","","","","","","","","","","","","","","","","","","","","","","","897","ICPMS_LA","","","3","2","ICPMS_LA","","","0","0","","2","","","","","","","","","","","","","","","","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.21","","2.22","","","","","","","84.57","","","","","","","","","","","","","","","","","","","","","","",""
