"Year","CITATION","SAMPLE NAME","UNIQUE_ID","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LONGITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MAX.)","ELEVATION (MIN.)","ELEVATION (MAX.)","SAMPLING TECHNIQUE","LAND/SEA (SAMPLING)","ROCK TYPE","ROCK NAME","ROCK TEXTURE","SAMPLE COMMENT","AGE (MIN.)","AGE (MAX.)","GEOLOGICAL AGE","GEOLOGICAL AGE PREFIX","ALTERATION","ALTERATION TYPE","TYPE OF MATERIAL","MINERAL / COMPONENT","CRYSTAL","RIM / CORE (MINERAL GRAINS)","PRIMARY/SECONDARY","SIO2(WT%)","TIO2(WT%)","ZRO2(WT%)","AL2O3(WT%)","CR2O3(WT%)","V2O3(WT%)","NB2O5(WT%)","FE2O3T(WT%)","FE2O3(WT%)","FEOT(WT%)","FEO(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","BAO(WT%)","SRO(WT%)","NIO(WT%)","ZNO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","CO2(WT%)","F(WT%)","CL(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","K(WT%)","LI(PPM)","BE(PPM)","AR40(CCMSTP/G)","AR40(MOL/G)","AR40(PPB)","SC(PPM)","V(PPM)","CR(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","RB(PPM): altern. values or methods","","","","SR(PPM): altern. values or methods","","","","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","AG(PPM)","SN(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM): altern. values or methods","","","","SM(PPM): altern. values or methods","","","","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM): altern. values or methods","","","","HF(PPM): altern. values or methods","","","","TA(PPM)","W(PPM)","W(PPB)","RE(PPB)","OS(PPB)","PB(PPM)","PB(PPB)","BI(PPM)","TH(PPM)","TH228_ACT(BQ/KG)","TH230_ACT(BQ/KG)","U(PPM): altern. values or methods","","","","ND143_ND144","SM147_ND144","SR87_SR86","RB87_SR86","PB206_PB204","PB207_PB204","PB208_PB204","OS187_OS188","RE187_OS188","HF176_HF177","LU176_HF177","TH230_TH232_ACT","TH230_U238_ACT","U234_U238_ACT","U238_PB204","U238_TH232_ACT","D18O(VS SMOW)","ENSTATITE(MOL%)","FAYALITE(MOL%)","FORSTERITE(MOL%)","FERROSILITE(MOL%)","KALSILITE(MOL%)","NEPHELINE(MOL%)","QUARTZ(MOL%)","ULVOSPINEL(MOL%)","WOLLASTONITE(MOL%)","AGE(KA)","AGE(MA): altern. values or methods","","","",
"2016"," [20320] CARAN S. (2016)","samp. KY-1","","ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","KAYIKÖY, ISPARTA REGION","38","31","38","31","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE, LEUCITE","","","","","PLIOCENE","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","CLINOPYROXENE","GROUNDMASS","","PRIMARY","47.74","1.18","","5.32","0.01","","","","","7.18","","21.07","13.93","0.15","","","","","","0.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.415","","","13.563","","","","","45.022","","","","","",
"2016"," [20320] CARAN S. (2016)","samp. KAYIKÖY","","ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","KAYIKÖY, ISPARTA REGION","38","31","38","31","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE, LEUCITE","","","","","PLIOCENE","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","PHLOGOPITE","GROUNDMASS","","PRIMARY","39.51","3.53","","12.93","0.12","","","","","3.36","","0.12","23.89","","1.33","","","","8.06","0.82","","","","","","6.2","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20320] CARAN S. (2016)","samp. KAYIKÖY","","ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","KAYIKÖY, ISPARTA REGION","38","31","38","31","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE, LEUCITE","","","","","PLIOCENE","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","PHLOGOPITE","GROUNDMASS","","PRIMARY","37","3.51","","14.53","","","","","","4.3","","0.02","23.83","0.11","3.38","","","","7.26","0.97","","","","","","6.68","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20320] CARAN S. (2016)","samp. KAYIKÖY","","ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","KAYIKÖY, ISPARTA REGION","38","31","38","31","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE, LEUCITE","","","","","PLIOCENE","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","PHLOGOPITE","GROUNDMASS","","PRIMARY","36.47","4.3","","15.02","0.1","","","","","5.08","","0.09","21.93","0.09","5.74","","","","6.56","0.9","","","","","","6.19","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20320] CARAN S. (2016)","samp. KAYIKÖY","","ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","KAYIKÖY, ISPARTA REGION","38","31","38","31","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE, LEUCITE","","","","","PLIOCENE","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","PHLOGOPITE","PHENOCRYST","","PRIMARY","36.96","4.61","","13.93","","","","","","4.66","","0.04","21.91","0.07","4.23","","","","7.2","0.71","","","","","","5.47","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20320] CARAN S. (2016)","samp. KAYIKÖY","","ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","KAYIKÖY, ISPARTA REGION","38","31","38","31","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE, LEUCITE","","","","","PLIOCENE","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","PHLOGOPITE","PHENOCRYST","","PRIMARY","34.61","5.2","","14.95","0.05","","","","","5.56","","0.05","20.3","0.06","7.27","","","","5.95","0.82","","","","","","5.34","0.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20320] CARAN S. (2016)","samp. KAYIKÖY","","ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","KAYIKÖY, ISPARTA REGION","38","31","38","31","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE, LEUCITE","","","","","PLIOCENE","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","PHLOGOPITE","PHENOCRYST","","PRIMARY","35.2","6.24","","15.25","0.02","","","","","4.99","","0.07","19.71","0.18","8.33","","","","5.62","0.89","","","","","","4.47","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20320] CARAN S. (2016)","samp. KAYIKÖY","","ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","KAYIKÖY, ISPARTA REGION","38","31","38","31","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE, LEUCITE","","","","","PLIOCENE","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","PHLOGOPITE","PHENOCRYST","","PRIMARY","33.25","6.94","","16.05","0.11","","","","","5.45","","0.05","19.95","0.1","9.3","","","","5.67","0.85","","","","","","4.5","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20320] CARAN S. (2016)","samp. KAYIKÖY","","ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","KAYIKÖY, ISPARTA REGION","38","31","38","31","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE, LEUCITE","","","","","PLIOCENE","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","PHLOGOPITE","GROUNDMASS","","PRIMARY","31.87","7.38","","16.32","","","","","","6.15","","0.07","17.94","0.13","10.28","","","","5.32","0.77","","","","","","4","0.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20320] CARAN S. (2016)","samp. KAYIKÖY","","ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","KAYIKÖY, ISPARTA REGION","38","31","38","31","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE, LEUCITE","","","","","PLIOCENE","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","PHLOGOPITE","GROUNDMASS","","PRIMARY","31.92","7.16","","16.5","","","","","","6.71","","0.08","17.39","0.1","11.34","","","","5.19","0.75","","","","","","3.91","0.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20320] CARAN S. (2016)","samp. KY-2","","ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","KAYIKÖY, ISPARTA REGION","38","31","38","31","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE, LEUCITE","","","","","PLIOCENE","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","LEUCITE","","","PRIMARY","54.8","0.12","","23.26","","","","","","0.36","","0.02","0.02","","0.07","","","","20.89","0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20320] CARAN S. (2016)","samp. KY-2","","ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","KAYIKÖY, ISPARTA REGION","38","31","38","31","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE, LEUCITE","","","","","PLIOCENE","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","LEUCITE","","","PRIMARY","55.01","0.19","","23.33","","","","","","0.4","","0.01","0.01","","0.03","","","","21.26","0.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20320] CARAN S. (2016)","samp. KY-2","","ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","KAYIKÖY, ISPARTA REGION","38","31","38","31","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE, LEUCITE","","","","","PLIOCENE","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","LEUCITE","","","PRIMARY","54.76","0.14","","23.24","","","","","","0.68","","0","0.02","","0","","","","20.46","0.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20320] CARAN S. (2016)","samp. KY-2","","ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","KAYIKÖY, ISPARTA REGION","38","31","38","31","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE, LEUCITE","","","","","PLIOCENE","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","LEUCITE","","","PRIMARY","55.52","0.13","","23.28","","","","","","0.58","","0.09","0","","0.05","","","","20.48","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20320] CARAN S. (2016)","samp. KY-2","","ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","KAYIKÖY, ISPARTA REGION","38","31","38","31","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE, LEUCITE","","","","","PLIOCENE","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","LEUCITE","","","PRIMARY","53.66","0.14","","23.09","","","","","","0.6","","0.68","0.02","","0.07","","","","20.14","0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20320] CARAN S. (2016)","samp. KY-2","","ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","KAYIKÖY, ISPARTA REGION","38","31","38","31","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE, LEUCITE","","","","","PLIOCENE","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","LEUCITE","","","PRIMARY","54.83","0.11","","23.49","","","","","","0.74","","0.05","0.02","","0.03","","","","20.86","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20320] CARAN S. (2016)","samp. KY-2","","ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","KAYIKÖY, ISPARTA REGION","38","31","38","31","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE, LEUCITE","","","","","PLIOCENE","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","LEUCITE","","","PRIMARY","53.91","0.08","","23.32","","","","","","0.67","","0.03","0","","0.13","","","","21.29","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20320] CARAN S. (2016)","samp. KY-2","","ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","KAYIKÖY, ISPARTA REGION","38","31","38","31","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE, LEUCITE","","","","","PLIOCENE","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","LEUCITE","","","PRIMARY","53.82","0.14","","23.53","","","","","","0.6","","0","0","","0.21","","","","20.76","0.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20320] CARAN S. (2016)","samp. KY-2","","ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","KAYIKÖY, ISPARTA REGION","38","31","38","31","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE, LEUCITE","","","","","PLIOCENE","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","LEUCITE","","","PRIMARY","54.19","0.2","","23.24","","","","","","0.42","","0.01","0.01","","0.06","","","","20.32","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20320] CARAN S. (2016)","samp. KY-2","","ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","KAYIKÖY, ISPARTA REGION","38","31","38","31","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE, LEUCITE","","","","","PLIOCENE","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","LEUCITE","","","PRIMARY","53.96","0.1","","23.45","","","","","","0.59","","0.03","0.01","","0.05","","","","21.02","0.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20320] CARAN S. (2016)","samp. KAYIKÖY","","ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","KAYIKÖY, ISPARTA REGION","38","31","38","31","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE, LEUCITE","","","","","PLIOCENE","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","NEPHELINE","","","PRIMARY","50.69","","","31.83","","","","","","0.96","","0.3","","","","","","","2.62","14.77","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20320] CARAN S. (2016)","samp. KAYIKÖY","","ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","KAYIKÖY, ISPARTA REGION","38","31","38","31","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE, LEUCITE","","","","","PLIOCENE","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","NEPHELINE","","","PRIMARY","52.13","","","30.43","","","","","","1.07","","0.37","","","","","","","2","14.32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20320] CARAN S. (2016)","samp. KAYIKÖY","","ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","KAYIKÖY, ISPARTA REGION","38","31","38","31","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE, LEUCITE","","","","","PLIOCENE","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","NEPHELINE","","","PRIMARY","52.55","","","31.16","","","","","","1","","0.4","","","","","","","2.11","13.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20320] CARAN S. (2016)","samp. KAYIKÖY","","ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","KAYIKÖY, ISPARTA REGION","38","31","38","31","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE, LEUCITE","","","","","PLIOCENE","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","NEPHELINE","","","PRIMARY","49.43","","","30.59","","","","","","0.91","","0.4","","","","","","","2.12","17.26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20320] CARAN S. (2016)","samp. KAYIKÖY","","ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","KAYIKÖY, ISPARTA REGION","38","31","38","31","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE, LEUCITE","","","","","PLIOCENE","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","NEPHELINE","","","PRIMARY","50.86","","","29.88","","","","","","0.91","","0.49","","","","","","","1.81","16.79","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20320] CARAN S. (2016)","samp. KAYIKÖY","","ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT","KAYIKÖY, ISPARTA REGION","38","31","38","31","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE, LEUCITE","","","","","PLIOCENE","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","NEPHELINE","","","PRIMARY","50.61","","","32","","","","","","1.04","","0.94","","","","","","","2.34","16.89","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
