Year;CITATION;SAMPLE NAME;UNIQUE_ID;LOCATION;LOCATION COMMENT;LATITUDE (MIN.);LONGITUDE (MIN.);LATITUDE (MAX.);LONGITUDE (MAX.);ELEVATION (MIN.);ELEVATION (MAX.);SAMPLING TECHNIQUE;LAND/SEA (SAMPLING);ROCK TYPE;ROCK NAME;ROCK TEXTURE;SAMPLE COMMENT;AGE (MIN.);AGE (MAX.);GEOLOGICAL AGE;GEOLOGICAL AGE PREFIX;ERUPTION YEAR;ALTERATION;TYPE OF MATERIAL;MINERAL / COMPONENT;CRYSTAL;RIM / CORE (MINERAL GRAINS);PRIMARY/SECONDARY;INCLUSION TYPE;MINERAL (INCLUSION);HOSTMINERAL (INCLUSION);HEATING;SIO2(WT%);TIO2(WT%);ZRO2(WT%);THO2(WT%);AL2O3(WT%);CR2O3(WT%);LA2O3(WT%);CE2O3(WT%);ND2O3(WT%);SM2O3(WT%);GD2O3(WT%);Y2O3(WT%);V2O3(WT%);V2O5(WT%);NB2O5(WT%);PR2O3(WT%);FE2O3T(WT%);FE2O3(WT%);FEOT(WT%);FEO(WT%);CAO(WT%);MGO(WT%);MNO(WT%);BAO(WT%);SRO(WT%);NIO(WT%);K2O(WT%);;;;NA2O(WT%);P2O5(WT%);H2O(WT%);H2OP(WT%);H2OM(WT%);CO2(WT%);F(WT%);CL(WT%);SO2(WT%);SO3(WT%);S(WT%);LOI(WT%);AL(WT%);TI(WT%);FE(WT%);MG(WT%);MN(WT%);CA(WT%);K(WT%);NA(WT%);P(WT%);LI(PPM);BE(PPM);B(PPM);F(PPM);P(PPM);S(PPM);CL(PPM);AR40(AT/G);AR40(CCMSTP/G);AR40(MOL/G);K(PPM);SC(PPM);TI(PPM);V(PPM): altern. values or methods;;;;CR(PPM): altern. values or methods;;;;MN(PPM);CO(PPM): altern. values or methods;;;;NI(PPM): altern. values or methods;;;;CU(PPM);ZN(PPM): altern. values or methods;;;;GA(PPM): altern. values or methods;;;;GE(PPM);AS(PPM);RB(PPM): altern. values or methods;;;;SR(PPM): altern. values or methods;;;;Y(PPM): altern. values or methods;;;;ZR(PPM): altern. values or methods;;;;NB(PPM): altern. values or methods;;;;MO(PPM);AG(PPM);CD(PPM);IN(PPM);SN(PPM);SB(PPM);CS(PPM);BA(PPM): altern. values or methods;;;;LA(PPM): altern. values or methods;;;;CE(PPM): altern. values or methods;;;;PR(PPM): altern. values or methods;;;;ND(PPM): altern. values or methods;;;;SM(PPM): altern. values or methods;;;;EU(PPM);GD(PPM);TB(PPM);DY(PPM);HO(PPM);ER(PPM);TM(PPM);YB(PPM);LU(PPM);HF(PPM);TA(PPM);W(PPM);W(PPB);TL(PPM);PB(PPM): altern. values or methods;;;;PB(PPB);BI(PPM);PO210_ACT(DPM/G);RA226_ACT(DPM/G);TH(PPM): altern. values or methods;;;;U(PPM);ND143_ND144;ND143_ND144_INI;EPSILON_ND_INI;SM147_ND144;SR87_SR86;SR87_SR86_INI;RB87_SR86;PB206_PB204;PB207_PB204;PB207_PB206;PB208_PB204;PB208_PB206;HF176_HF177;LU176_HF177;AR38_AR36;AR40_AR36;PO210_RA226_ACT_INI;TH230_TH232_ACT;TH230_U238_ACT;U238_TH232_ACT;D11B(VS NBS951);D18O(VS VSMOW);D34S(VS CDT);D44_40CA(VS SRM915A);D44_42CA(VS SRM915A);CHROMITE(MOL%);ENSTATITE(MOL%);FAYALITE(MOL%);FORSTERITE(MOL%);FERROSILITE(MOL%);HERCYNITE(MOL%);JACOBSITE(MOL%);KALSILITE(MOL%);(AL)KALIFELDSPAR(MOL%);LARNITE(MOL%);MG-CHROMITE(MOL%);MAGNESIOFERRITE(MOL%);MAGNETITE(MOL%);NEPHELINE(MOL%);QUARTZ(MOL%);SPINEL(MOL%);TEPHROITE(MOL%);ULVOSPINEL(MOL%);WOLLASTONITE(MOL%);AGE(KA);AGE(MA): altern. values or methods;;;;;;
2011;[15670] BEIER C.(2011)  [GeoReM [6233] ];samp. 172-02;;LOUISVILLE SEAMOUNT CHAIN / KLINGON SE;;-37.7247;-168.9287;-37.7247;-168.9287;-2333;-2333;DREDGE;SUBAQUATIC;VOLCANIC ROCK;FOIDITE;;;;;;;;MODERATELY ALTERED;WHOLE ROCK;;;;;;;;;32.87;2.47;;;12.71;;;;;;;;;;;;9.72;;;;17.51;2.14;0.17;;;;2.13;XRF;;;2.44;5.4;;;;;;;;;;6.79;;;;;;;;;;34.4010517940966;;;;;;;;;;;6.27506239557642;;74.3161420160713;ICPMS;;;6.05930352454452;ICPMS;;;;17.1443543639112;ICPMS;;;54.8374592250776;ICPMS;;;36.8525379902936;164.82332723367;ICPMS;;;15.7922253162543;ICPMS;;;;;41.0333049566394;ICPMS;;;1192.44140345294;ICPMS;;;39.9620335746678;ICPMS;;;399.219110509985;ICPMS;;;64.4969567984724;ICPMS;;;1.83139259288726;;;;2.26491646113454;2.53574349590262;1.03720735937624;430.715291590421;ICPMS;;;63.9352414671016;ICPMS;;;136.577070570451;ICPMS;;;15.9166051396292;ICPMS;;;61.8689314981303;ICPMS;;;11.6074460975416;ICPMS;;;3.74664126024346;10.1184189991248;1.37198969687326;7.27621966743576;1.30277834354364;3.29897420240274;0.433323255628928;2.69623359058;0.395608083379744;8.39764420399395;3.89790317447689;0.48347641021561;;0.0994356504097383;3.39235937624314;ICPMS;;;;;;;5.73952701089983;ICPMS;;;2.04424258095314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;[15670] BEIER C.(2011)  [GeoReM [6233] ];samp. 172-03;;LOUISVILLE SEAMOUNT CHAIN / KLINGON SE;;-37.7247;-168.9287;-37.7247;-168.9287;-2333;-2333;DREDGE;SUBAQUATIC;VOLCANIC ROCK;FOIDITE;;;;;;;;MODERATELY ALTERED;WHOLE ROCK;;;;;;;;;26.16;2.04;;;9.79;;;;;;;;;;;;7.78;;;;26.1;1.87;0.14;;;;2.04;XRF;;;2.17;3.88;;;;;;;;;;10.86;;;;;;;;;;19.4431691082803;;;;;;;;;;;4.70306035031847;;61.6123783041401;ICPMS;;;5.62416664012739;ICPMS;;;;13.9992101910828;ICPMS;;;39.226284633758;ICPMS;;;20.7565984474522;127.449804936306;ICPMS;;;12.1630179140127;ICPMS;;;;;35.5679474522293;ICPMS;;;968.466003184713;ICPMS;;;27.5529179936306;ICPMS;;;322.888893312102;ICPMS;;;58.2363933121019;ICPMS;;;1.32406520700637;;;;2.01278781847134;2.63889928343949;0.753079645700637;345.966719745223;ICPMS;;;45.1924044585987;ICPMS;;;93.4350955414013;ICPMS;;;11.8860839968153;ICPMS;;;46.0753821656051;ICPMS;;;8.62910031847134;ICPMS;;;2.80524024283439;7.51397974522293;1.02365210987261;5.35806926751592;0.938565167197452;2.36587856289809;0.316467237261146;1.98328833598726;0.282151512738853;6.70862380573248;3.52789729299363;0.479015406050955;;0.0762230505573248;2.59073686305732;ICPMS;;;;;;;4.39883439490446;ICPMS;;;1.57852332802548;;;;;;;;19.3992018743686;15.6092568421175;;39.2097322421457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;[15670] BEIER C.(2011)  [GeoReM [6233] ];samp. 159-06_LEACHED;;LOUISVILLE SEAMOUNT CHAIN / LOUISVILLE X;;-36.0743;-169.5812;-36.0743;-169.5812;-2188;-2188;DREDGE;SUBAQUATIC;VOLCANIC ROCK;FOIDITE;;;;;;;;EXTENSIVELY ALTERED;WHOLE ROCK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.512902;;;;0.703722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;[15670] BEIER C.(2011)  [GeoReM [6233] ];samp. 162-03_LEACHED;;LOUISVILLE SEAMOUNT CHAIN / LOUISVILLE 38;;-37.0253;-169.7798;-37.0253;-169.7798;-2221;-2221;DREDGE;SUBAQUATIC;VOLCANIC ROCK;FOIDITE;;;;;;;;FRESH;WHOLE ROCK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.512967;;;;0.703119;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;[15670] BEIER C.(2011)  [GeoReM [6233] ];samp. 165-01_LEACHED;;LOUISVILLE SEAMOUNT CHAIN / KLINGON NW;;-37.5427;-169.422;-37.5427;-169.422;-2677;-2677;DREDGE;SUBAQUATIC;VOLCANIC ROCK;FOIDITE;;;;;;;;MODERATELY ALTERED;WHOLE ROCK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.512917;;;;0.703339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;[15670] BEIER C.(2011)  [GeoReM [6233] ];samp. 168-03_LEACHED;;LOUISVILLE SEAMOUNT CHAIN / KLINGON WR;;-37.5327;-169.307;-37.5327;-169.307;-1925;-1925;DREDGE;SUBAQUATIC;VOLCANIC ROCK;FOIDITE;;;;;;;;FRESH;WHOLE ROCK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.512951;;;;0.70308685;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;[15670] BEIER C.(2011)  [GeoReM [6233] ];samp. 172-03_LEACHED;;LOUISVILLE SEAMOUNT CHAIN / KLINGON SE;;-37.7247;-168.9287;-37.7247;-168.9287;-2333;-2333;DREDGE;SUBAQUATIC;VOLCANIC ROCK;FOIDITE;;;;;;;;MODERATELY ALTERED;WHOLE ROCK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.512883;;;;0.703528;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2004;[15919] BIRKENMAJER K. (2004);samp. BP-23;;EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / POLAND / BOHEMIAN MASSIF;KOWALSKIE-ZELOWICE, STRZELIN AREA;50.73;16.9;50.73;16.9;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE;VERY FINE-GRAINED, PORPHYRITIC;;;;OLIGOCENE;;;;WHOLE ROCK;;;;;;;;;38.03;2.71;;;11.86;;;;;;;;;;;;13.12;;;;13.5;13.02;0.21;;;;0.86;NOT;;;2.79;1.02;;;;;0.08;0.04;;0.03;;2.3;;;;;;;0.604;;;;;;;;;;;6.542E-07;;;;;209;NOT;;;373;NOT;;;;55;NOT;;;174;NOT;;;72;117;NOT;;;18;NOT;;;;0;38;NOT;;;1110;NOT;;;34;NOT;;;324;NOT;;;93;NOT;;;0;;;;;;;605;NOT;;;66;NOT;;;121;NOT;;;;;;;;;;;;;;;;;;;;;;;;5;5;0;;;19;NOT;;;;0;;;9;NOT;;;4.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.65;K-AR;;;;;
2012;[15966] HILDNER E. (2012);samp. FG07SD3;;CAPE VERDE ISLANDS / FOGO;;14.8992;-24.4128;14.8992;-24.4128;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE;;LAVA;;;;;;;WHOLE ROCK;;;;;;;;;41.32;3.47;;;15.55;;;;;;;;;;;;12.11;;;;11.85;5.15;0.26;;;;3.2;XRF;;;5.43;1.18;0.46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29;;300;ICPMS;;;12;ICPMS;;;;35;ICPMS;;;36;ICPMS;;;50;144;ICPMS;;;21;ICPMS;;;;;92;ICPMS;;;1545;XRF;;;44;ICPMS;;;499;XRF;;;147;ICPMS;;;;;;;;;;1177;XRF;;;117;ICPMS;;;162;ICPMS;;;;;;;66;ICPMS;;;;;;;;;;;;;;;;;;;;;9;ICPMS;;;;;;;21;ICPMS;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012;[15966] HILDNER E. (2012);samp. FG07SD3;;CAPE VERDE ISLANDS / FOGO;;14.8992;-24.4128;14.8992;-24.4128;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE;;LAVA;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);CLINOPYROXENE;;;PRIMARY;;;;;42.54;4.64;;;10.12;0;;;;;;;;;;;;;7.53;;23.02;10.97;0.15;;;;;;;;0.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012;[15966] HILDNER E. (2012);samp. FG07SD3;;CAPE VERDE ISLANDS / FOGO;;14.8992;-24.4128;14.8992;-24.4128;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE;;LAVA;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);CLINOPYROXENE;;;PRIMARY;;;;;42.62;4.76;;;10.33;0.01;;;;;;;;;;;;;7.67;;23.06;10.92;0.15;;;;;;;;0.58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012;[15966] HILDNER E. (2012);samp. FG07SD3;;CAPE VERDE ISLANDS / FOGO;;14.8992;-24.4128;14.8992;-24.4128;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE;;LAVA;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);CLINOPYROXENE;;;PRIMARY;;;;;41.67;5.09;;;10.79;0.02;;;;;;;;;;;;;7.79;;23.07;10.67;0.17;;;;;;;;0.61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012;[15966] HILDNER E. (2012);samp. FG07SD3;;CAPE VERDE ISLANDS / FOGO;;14.8992;-24.4128;14.8992;-24.4128;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE;;LAVA;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);CLINOPYROXENE;;;PRIMARY;;;;;43.8;4.21;;;9.42;0.01;;;;;;;;;;;;;7.53;;23.12;11.34;0.15;;;;;;;;0.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012;[15966] HILDNER E. (2012);samp. FG07SD3;;CAPE VERDE ISLANDS / FOGO;;14.8992;-24.4128;14.8992;-24.4128;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE;;LAVA;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);CLINOPYROXENE;;;PRIMARY;;;;;42.54;4.82;;;10.65;0.02;;;;;;;;;;;;;7.72;;23.01;10.84;0.15;;;;;;;;0.59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012;[15966] HILDNER E. (2012);samp. FG07SD3;;CAPE VERDE ISLANDS / FOGO;;14.8992;-24.4128;14.8992;-24.4128;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE;;LAVA;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);CLINOPYROXENE;;;PRIMARY;;;;;42.12;4.99;;;10.54;0.01;;;;;;;;;;;;;7.9;;23.22;10.91;0.16;;;;;;;;0.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012;[15966] HILDNER E. (2012);samp. FG07SD3;;CAPE VERDE ISLANDS / FOGO;;14.8992;-24.4128;14.8992;-24.4128;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE;;LAVA;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);CLINOPYROXENE;;;PRIMARY;;;;;42.13;5.04;;;10.77;0.01;;;;;;;;;;;;;8.09;;23.1;10.69;0.19;;;;;;;;0.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012;[15966] HILDNER E. (2012);samp. FG07SD3;;CAPE VERDE ISLANDS / FOGO;;14.8992;-24.4128;14.8992;-24.4128;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE;;LAVA;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);CLINOPYROXENE;;;PRIMARY;;;;;42.23;4.86;;;10.4;0.02;;;;;;;;;;;;;8.02;;22.99;10.75;0.17;;;;;;;;0.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012;[15966] HILDNER E. (2012);samp. FG07SD3;;CAPE VERDE ISLANDS / FOGO;;14.8992;-24.4128;14.8992;-24.4128;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE;;LAVA;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);CLINOPYROXENE;;;PRIMARY;;;;;42.4;4.84;;;10.58;0.01;;;;;;;;;;;;;7.79;;23.22;10.89;0.14;;;;;;;;0.58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012;[15966] HILDNER E. (2012);samp. FG07SD3;;CAPE VERDE ISLANDS / FOGO;;14.8992;-24.4128;14.8992;-24.4128;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE;;LAVA;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);CLINOPYROXENE;;;PRIMARY;;;;;43.04;4.58;;;9.79;0;;;;;;;;;;;;;8.01;;22.94;11.09;0.18;;;;;;;;0.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012;[15966] HILDNER E. (2012);samp. FG07SD3;;CAPE VERDE ISLANDS / FOGO;;14.8992;-24.4128;14.8992;-24.4128;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE;;LAVA;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);CLINOPYROXENE;;;PRIMARY;;;;;41.72;5.27;;;10.9;0;;;;;;;;;;;;;8.04;;23.08;10.69;0.14;;;;;;;;0.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012;[15966] HILDNER E. (2012);samp. FG07SD3;;CAPE VERDE ISLANDS / FOGO;;14.8992;-24.4128;14.8992;-24.4128;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE;;LAVA;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);CLINOPYROXENE;;;PRIMARY;;;;;42.91;4.66;;;10.03;0;;;;;;;;;;;;;7.64;;23.07;11.02;0.15;;;;;;;;0.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012;[15966] HILDNER E. (2012);samp. FG07SD3;;CAPE VERDE ISLANDS / FOGO;;14.8992;-24.4128;14.8992;-24.4128;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE;;LAVA;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);CLINOPYROXENE;;;PRIMARY;;;;;43.11;4.67;;;10.17;0.01;;;;;;;;;;;;;7.68;;23.17;11.04;0.13;;;;;;;;0.58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012;[16334] BARDINTZEFF J.-M. (2012);samp. W2;;LIBYA / SIRTE BASIN / WAW AN NAMOUS (WAU EN NAMUS) VOLCANIC FIELD;;24.92;17.75;24.92;17.75;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE;;VOLCANIC BOMB;;;PLEISTOCENE;;;;WHOLE ROCK;;;;;;;;;39.71;2.94;;;9.51;;;;;;;;;;;;15.49;;;;11.29;14.11;0.22;;;;1.48;ICPOES;;;4.42;1.02;;;;;;;;;;0.75;;;;;;;;;;;2.92;;;;;;;;;;;;246;ICPMS;;;466;ICPMS;;;;65.7;ICPMS;;;328;ICPMS;;;57;160;ICPMS;;;24;ICPMS;;;1.38;1.82;29;ICPMS;;;1063;ICPMS;;;26;ICPMS;;;330;ICPMS;;;86;ICPMS;;;5.1;;0.38;0.1;2.8;0.19;0.45;510;ICPMS;;;63.9;ICPMS;;;128;ICPMS;;;15;ICPMS;;;58.7;ICPMS;;;11.8;ICPMS;;;3.66;9.54;1.26;6.16;0.95;2.17;0.26;1.44;0.19;7.2;6.08;1.2;;;4.3;ICPMS;;;;0;;;8.4;ICPMS;;;2.05;0.512925;;;0.606;0.703139;;0.078;19.263;15.607;;38.966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012;[16334] BARDINTZEFF J.-M. (2012);samp. W2;;LIBYA / SIRTE BASIN / WAW AN NAMOUS (WAU EN NAMUS) VOLCANIC FIELD;;24.92;17.75;24.92;17.75;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE;;VOLCANIC BOMB;;;PLEISTOCENE;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);GROUNDMASS;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.228;;;;;;;;;;;;4.44E-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2;K-AR;;;;;
2012;[16334] BARDINTZEFF J.-M. (2012);samp. W2;;LIBYA / SIRTE BASIN / WAW AN NAMOUS (WAU EN NAMUS) VOLCANIC FIELD;;24.92;17.75;24.92;17.75;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE;;VOLCANIC BOMB;;;PLEISTOCENE;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);GROUNDMASS;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.228;;;;;;;;;;;;4.15E-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2;K-AR;;;;;
