Year;CITATION;SAMPLE NAME;UNIQUE_ID;LOCATION;LOCATION COMMENT;LATITUDE (MIN.);LONGITUDE (MIN.);LATITUDE (MAX.);LONGITUDE (MAX.);ELEVATION (MIN.);ELEVATION (MAX.);SAMPLING TECHNIQUE;DRILLING DEPTH (MIN.);DRILLING DEPTH (MAX.);LAND/SEA (SAMPLING);ROCK TYPE;ROCK NAME;ROCK TEXTURE;SAMPLE COMMENT;AGE (MIN.);AGE (MAX.);GEOLOGICAL AGE;ERUPTION DAY;ERUPTION MONTH;ERUPTION YEAR;ALTERATION;ALTERATION TYPE;TYPE OF MATERIAL;MINERAL / COMPONENT;SPOT (MINERAL);CRYSTAL;RIM / CORE (MINERAL GRAINS);GRAIN SIZE;PRIMARY/SECONDARY;INCLUSION TYPE;SPOT (INCLUSION);MINERAL (INCLUSION);HOSTMINERAL (INCLUSION);HEATING;HEATING TEMPERATURE (?C);INCLUSION SIZE;SIO2(WT%);TIO2(WT%);AL2O3(WT%);CR2O3(WT%);V2O3(WT%);FE2O3T(WT%);FE2O3(WT%);FEOT(WT%);FEO(WT%);CAO(WT%);MGO(WT%);MNO(WT%);NIO(WT%);K2O(WT%);NA2O(WT%);;;;P2O5(WT%);H2O(WT%);H2OP(WT%);H2OM(WT%);CO2(WT%);F(WT%);CL(WT%);SO3(WT%);S(WT%);LOI(WT%);MN(WT%);K(WT%);NI(WT%);HE3(CCMSTP/G);HE4(CCMSTP/G);LI(PPM);BE(PPM);B(PPM);NE20(CCMSTP/G);NE22(CCMSTP/G);S(PPM);CL(PPM);AR36(CCMSTP/G);AR40(AT/G): altern. values or methods;;;;;;AR40(CCMSTP/G);AR40(PPB);SC(PPM): altern. values or methods;;;;;;TI(PPM);V(PPM): altern. values or methods;;;;CR(PPM): altern. values or methods;;;;MN(PPM);CO(PPM): altern. values or methods;;;;;;NI(PPM): altern. values or methods;;;;;;CU(PPM): altern. values or methods;;;;ZN(PPM): altern. values or methods;;;;GA(PPM): altern. values or methods;;;;GE(PPM);AS(PPM);KR84(CCMSTP/G);RB(PPM): altern. values or methods;;;;SR(PPM): altern. values or methods;;;;Y(PPM): altern. values or methods;;;;ZR(PPM): altern. values or methods;;;;NB(PPM): altern. values or methods;;;;MO(PPM);RU(PPB);PD(PPB);CD(PPM);IN(PPM);SN(PPM);SB(PPM);XE130(CCMSTP/G);XE132(CCMSTP/G);CS(PPM);BA(PPM): altern. values or methods;;;;LA(PPM): altern. values or methods;;;;CE(PPM): altern. values or methods;;;;PR(PPM);ND(PPM);SM(PPM): altern. values or methods;;;;EU(PPM): altern. values or methods;;;;GD(PPM);TB(PPM): altern. values or methods;;;;DY(PPM);HO(PPM);ER(PPM);TM(PPM);YB(PPM): altern. values or methods;;;;LU(PPM);HF(PPM): altern. values or methods;;;;TA(PPM);W(PPM);RE(PPB);RE(PPT);OS(PPB);IR(PPB);PT(PPB);TL(PPM);PB(PPM): altern. values or methods;;;;BI(PPM);RA226(PPT);RA226_ACT(DPM/G);TH(PPM): altern. values or methods;;;;U(PPM): altern. values or methods;;;;ND143_ND144;SR87_SR86;PB206_PB204;PB207_PB204;PB208_PB204;OS187_OS188;HE3_HE4;HE3_HE4(R/R(A));HE4_HE3;AR38_AR36;AR40_AR36;NE20_NE22;NE21_NE22;PB210_RA226;RA226_TH230;RA228_TH232;TH230_TH232_ACT;TH230_U238_ACT;U238_TH232_ACT;D18O(VS SMOW);ALBITE(MOL%);ANORTHITE(MOL%);ENSTATITE(MOL%);FAYALITE(MOL%);FORSTERITE(MOL%);FERROSILITE(MOL%);ORTHOCLASE(MOL%);WOLLASTONITE(MOL%);AGE(KA): altern. values or methods;;;;;;AGE(MA);
2014;[18591] DI MURO A.(2014)  [GeoReM [7885] ];samp. REU091110_DM-CM11;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE;LAVA FLOW W FROM MAIN FISSURE;-21.2797;55.7737;-21.2797;55.7737;604;605;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;LAVA;;;HOLOCENE;14;4;2007;;;MINERAL / COMPONENT (INCL. GROUNDMASS);OLIVINE;;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.704165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;[18591] DI MURO A.(2014)  [GeoReM [7885] ];samp. REU0704-253-251;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE;NEAR TREMBLET S;-21.25;55.75;-21.25;55.75;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;LAVA (QUENCHED);;;HOLOCENE;25;4;2007;;;MINERAL / COMPONENT (INCL. GROUNDMASS);GLASS;;GROUNDMASS;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.06;;;;;;;;;;;;;;;;30.25;ICPMS_LA;;;;;;283.6;ICPMS_LA;;;163.53;ICPMS_LA;;;;37.39;ICPMS_LA;;;;;63.7;ICPMS_LA;;;;;104.51;ICPMS_LA;;;;;;;;;;;;;;16.94;ICPMS_LA;;;364.93;ICPMS_LA;;;24.06;ICPMS_LA;;;170.23;ICPMS_LA;;;20.74;ICPMS_LA;;;;;;;;;;;;;129;ICPMS_LA;;;18.34;ICPMS_LA;;;42.37;ICPMS_LA;;;5.45;23.89;5.98;ICPMS_LA;;;1.95;ICPMS_LA;;;5.79;0.824;ICPMS_LA;;;5.12;0.982;2.35;0.326;2.08;ICPMS_LA;;;0.275;4.03;ICPMS_LA;;;1.279;;;;;;;;1.62;ICPMS_LA;;;;;;1.92;ICPMS_LA;;;0.527;ICPMS_LA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;[19201] MARTIN A. P.(2015)  [GeoReM [7786] ];samp. C;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE;;-21.24;55.73;-21.24;55.73;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);PLAGIOCLASE;;;CORE;;PRIMARY;;;;;;;;57.52;0;27.17;;;;;0.13;;8.52;0.64;;;0;6.74;EMP (EPMA);;;0.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58.8739809412256;41.1260190587744;;;;;0;;;;;;;;;
2015;[19201] MARTIN A. P.(2015)  [GeoReM [7786] ];samp. 2;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE;;-21.24;55.73;-21.24;55.73;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);PLAGIOCLASE;;;CORE;;PRIMARY;;;;;;;;58.01;0;26.97;;;;;0;;8.27;0.56;;;0;7.02;EMP (EPMA);;;0.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60.5692980079508;39.4307019920492;;;;;0;;;;;;;;;
2016;[20331] PETERS B. J.(2016)  [GeoReM [9785] ];samp. RU0702;302382;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE;;-21.2209;55.8073;-21.2209;55.8073;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;42.81;1.46;7.73;;;14.55;4.97018024;;8.62;6.36;24.8;0.2;;0.37;1.26;XRF;;;0.17;;;;;;;;;0.73;;;;;;2.67137261617497;;;;;;;;;;;;;;;;22;XRF;3.35391434621837;ICPMS;;;;204;XRF;104.071492439956;ICPMS;1634;XRF;2115.58296484337;ICPMS;;105;XRF;138.80802596192;ICPMS;;;746;XRF;1602.29891122878;ICPMS;;;63;XRF;40.5038329842803;ICPMS;96;XRF;94.6175426570082;ICPMS;11.1;XRF;6.66820546175018;ICPMS;1.51140448150632;;;8.9;XRF;5.29631106358734;ICPMS;185;XRF;97.7669083691;ICPMS;26.1;XRF;7.46011121956465;ICPMS;76;XRF;52.8031414463267;ICPMS;10.1;XRF;6.20677685011999;ICPMS;;1.07465034297599;1.24315348591366;;;;;;;0.0733549425956638;67;XRF;39.4663603889295;ICPMS;6;XRF;5.60271264066537;ICPMS;27;XRF;13.0177218381561;ICPMS;1.71631902552466;7.57055640366373;1.83667153021988;ICPMS;;;0.592619734420447;ICPMS;;;1.88993248007503;0.267743259755184;ICPMS;;;1.58697478406742;0.314501157348373;0.782016892804904;0.104487334213625;0.658061835045234;ICPMS;;;0.0941840389708231;1.27696084280132;ICPMS;;;0.516292129940327;0.0786807214795235;0.037471689292501;;0.416144046508799;0.392985734626946;0.901245296680278;;2;XRF;0.467636256105807;ICPMS;;;;0.5;XRF;0.596230106954653;ICPMS;0;XRF;0.167898454220903;ICPMS;;;;;;0.133022726975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;[20331] PETERS B. J.(2016)  [GeoReM [9785] ];samp. RU0705;302384;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE;;-21.2793;55.7953;-21.2793;55.7953;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;42.16;1.2;6.1;;;14.56;0.823738720000001;;12.36;4.95;29.15;0.2;;0.26;1.04;XRF;;;0.14;;;;;;;;;0.95;;;;;;3.63125735478783;;;;;;;;;;;;;;;;18;XRF;15.2375745407852;ICPMS;;;;167;XRF;149.297288441731;ICPMS;2096;XRF;2086.29841222098;ICPMS;;122;XRF;139.655557802561;ICPMS;;;986;XRF;1393.46596361406;ICPMS;;;68;XRF;75.5480571135459;ICPMS;102;XRF;108.768418727791;ICPMS;9.6;XRF;9.94765631970606;ICPMS;1.68105866722351;;;5.7;XRF;7.5178826808427;ICPMS;140;XRF;146.270146590173;ICPMS;23.4;XRF;12.4931070346568;ICPMS;56;XRF;78.9389623879139;ICPMS;6.6;XRF;8.89466254415422;ICPMS;;0.895553825498342;1.17739272471824;;;;;;;0.0998733161221935;60;XRF;56.0111961377896;ICPMS;5;XRF;7.8355170473358;ICPMS;20;XRF;18.2272154063597;ICPMS;2.45521170933226;11.0008241857647;2.75635807720626;ICPMS;;;0.908143143762134;ICPMS;;;2.87630691718977;0.417560749449557;ICPMS;;;2.49018569311333;0.492105053792031;1.22128563511609;0.162550415206849;0.985887394269426;ICPMS;;;0.140450176246039;1.91194883841588;ICPMS;;;0.699097831515525;0.115289250973681;0.101217281279168;;;0.317939259698963;0.822918063910232;;0;XRF;0.6363339214794;ICPMS;;;;1.6;XRF;0.873641275037011;ICPMS;0;XRF;0.225244766788073;ICPMS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;[20331] PETERS B. J.(2016)  [GeoReM [9785] ];samp. RU0706;464611;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE;;-21.2787;55.7849;-21.2787;55.7849;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;42.31;1.29;6.59;;;14.9;0.974809560000001;;12.53;5.34;27.56;0.2;;0.27;1.12;XRF;;;0.15;;;;;;;;;0.86;;;;;;3.85334475305698;;;;;;;;;;;;;;;;19;XRF;17.7838554757646;ICPMS;;;;174;XRF;163.527362498488;ICPMS;1975;XRF;1896.27980098149;ICPMS;;117;XRF;126.260445055439;ICPMS;;;959;XRF;1231.71939050906;ICPMS;;;74;XRF;80.8764989900087;ICPMS;104;XRF;107.930735904289;ICPMS;9.9;XRF;11.2619768089164;ICPMS;1.61407716052952;;;6.3;XRF;8.09935286218306;ICPMS;145;XRF;164.165979253491;ICPMS;25.4;XRF;14.5552112689738;ICPMS;67;XRF;89.5271458212757;ICPMS;7.8;XRF;9.61087742724425;ICPMS;;1.326528435793;1.04798446010286;;;;;;;0.109387527503761;45;XRF;60.5861084234525;ICPMS;5;XRF;8.68566525911181;ICPMS;21;XRF;20.2815333366991;ICPMS;2.76802335106261;12.700816206132;3.21082335649386;ICPMS;;;1.0700287983221;ICPMS;;;3.4088580583485;0.496198948425166;ICPMS;;;2.99157530535985;0.591150451236037;1.46741281663564;0.193788665473201;1.18330127404868;ICPMS;;;0.168307605258042;2.23114781993577;ICPMS;;;0.77397857151682;0.13065830394781;0.112467230978133;;;0.334083775520898;0.74099804498923;;0;XRF;0.752577174201051;ICPMS;;;;5.4;XRF;0.988272954421843;ICPMS;0;XRF;0.252724019340251;ICPMS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;[20331] PETERS B. J.(2016)  [GeoReM [9785] ];samp. RU0719;464615;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE;;-21.168;55.8022;-21.168;55.8022;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;43.68;1.73;8.94;;;14.24;1.27056884;;11.67;7.43;21.53;0.19;;0.47;1.55;XRF;;;0.2;;;;;;;;;0.83;;;;;;4.65439726310421;;;;;;;;;;;;;;;;25;XRF;25.6923085348797;ICPMS;;;;231;XRF;226.65563920276;ICPMS;1519;XRF;1655.81038927561;ICPMS;;97;XRF;108.198981517679;ICPMS;;;604;XRF;852.006501417124;ICPMS;;;102;XRF;102.588043324267;ICPMS;99;XRF;109.526779198401;ICPMS;12.4;XRF;14.8124299207891;ICPMS;1.71469855172174;;;10.3;XRF;14.4833812792965;ICPMS;229;XRF;246.170877773418;ICPMS;26.6;XRF;18.9515692396303;ICPMS;99;XRF;132.850056091587;ICPMS;13.7;XRF;17.2503384840141;ICPMS;;0.450558906590925;1.19236357671836;;;;;;;0.186381185507681;92;XRF;105.083111632045;ICPMS;8;XRF;15.0032212979525;ICPMS;27;XRF;34.1691734899394;ICPMS;4.40054290212561;19.2389711484441;4.41626610250335;ICPMS;;;1.45044956792223;ICPMS;;;4.56661515091047;0.647077175257051;ICPMS;;;3.817844350866;0.758514149159601;1.89712108412567;0.247571360427924;1.5205134936441;ICPMS;;;0.219767992903428;3.09161261754648;ICPMS;;;1.35283832762822;0.228793106104054;0.173292145919079;;0.225638221377632;0.11778757604354;0.94996846509127;;0;XRF;1.08865514590615;ICPMS;;;;4.5;XRF;1.80470684691064;ICPMS;0;XRF;0.431245216647638;ICPMS;;;;;;0.13386751731165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;[21614] KONRAD K. (2018);samp. 93NH2;;MARQUESAS / NUKU HIVA;HOOUMI;-8.8922;-140.025;-8.8922;-140.025;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;NEOGENE;;;;;;WHOLE ROCK;;;;;;;;;;;;;;46.9;2.46;9.65;;;;;11.88;;8.29;18.31;0.17;;0.47;1.63;XRF;;;0.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.7;ICPMS;;;;;;234.4665;XRF;;;1222.3815;XRF;;;;;;;;;;721.992;XRF;;;;;72.762;XRF;;;107.133;XRF;;;15.678;XRF;;;;;;11.1;ICPMS;;;308;ICPMS;;;22.51;ICPMS;;;168;ICPMS;;;18.54;ICPMS;;;;;;;;;;;;0.12;106;ICPMS;;;17.43;ICPMS;;;37.6;ICPMS;;;5.36;23.64;5.89;ICPMS;;;2;ICPMS;;;5.81;0.92;ICPMS;;;5;0.92;2.18;0.28;1.6;ICPMS;;;0.21;4.24;ICPMS;;;1.29;;;;;;;;1.1;ICPMS;;;;;;1.74;ICPMS;;;0.45;ICPMS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;[21614] KONRAD K. (2018);samp. 93NH2;;MARQUESAS / NUKU HIVA;HOOUMI;-8.8922;-140.025;-8.8922;-140.025;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;NEOGENE;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);OLIVINE;;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.111E-08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;[23391] NAURET F.(2019)  [GeoReM [12351] ];samp. SAL 102;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DES NEIGES;;-21.0436;55.5067;-21.0436;55.5067;660;660;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;SILL IN SILL ZONE;0;3000000;NEOGENE-QUATERNARY;;;;;;WHOLE ROCK;;;;;;;;;;;;;;46.771;2.971;13.475;;;12.109;;;;10.886;8.306;0.1603;;1.115;2.863;NOT;;;0.464;;;;;0.049;;;;0.786;;;;;;;1.351;3.2;;;;46;;;;;;;;;;;;;;;;;267.8849;NOT;;;567.1482;NOT;;;;51.857;NOT;;;;;262.1397;NOT;;;;;111.6124;NOT;;;124.9748;NOT;;;22.1399;NOT;;;1.379;0.7707;;25.3323;NOT;;;497.5191;NOT;;;22.7036;NOT;;;203.1805;NOT;;;26.0696;NOT;;;1.4759;;;0.1022;0.0738;2.4831;0.0804;;;0.3155;231.863;NOT;;;25.0016;NOT;;;58.0706;NOT;;;7.2881;31.1121;7.1607;NOT;;;2.363;NOT;;;6.4235;0.9396;NOT;;;5.1388;0.9334;2.2166;0.2918;1.7274;NOT;;;0.246;5.0516;NOT;;;2.1259;0;;;;;;;2.241;NOT;;;0;;;2.6799;NOT;;;0.7355;NOT;;;0.512863;0.704041;19.0455983497421;15.6149810255923;39.1366479140773;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Download from GEOROC - Geochemical Database;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date of Query: Friday;April 11;2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Please note: There is a List of your Query Criteria at the End of this Sheet.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
References:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
[18] PEGRAM W. J., ALLEGRE C.-J.:   OSMIUM ISOTOPIC COMPOSITIONS FROM OCEANIC BASALTS |  EARTH PLANET. SCI. LETT. 111    [1992]  59-68  | doi: 10.1016/0012-821X(92)90169-V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
[169] SOBOLEV A. V., NIKOGOSIAN I. K.:   PETROLOGY OF LONG-LIVED MANTLE PLUME MAGMATISM: HAWAII, PACIFIC, AND REUNION ISLAND, INDIAN OCEAN |  PETROLOGY 2    [1994]  111-144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
[211] MACDONALD G. A., KATSURA T.:   CHEMICAL COMPOSITION OF HAWAIIAN LAVAS |  J. PETROL. 5    [1964]  82-133  | doi: 10.1093/petrology/5.1.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
[294] KEIL K., FODOR R. V., BUNCH T. E.:   CONTRIBUTIONS TO THE MINERAL CHEMISTRY OF HAWAIIAN ROCKS. II. FELDSPARS AND INTERSTITIAL MATERIAL IN ROCKS FROM HALEAKALA AND WEST MAUI VOLCANOES, MAUI, HAWAII |  CONTRIB. MINERAL. PETROL. 37    [1972]  253-275  | doi: 10.1007/BF00371008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
[319] SARDA P., STAUDACHER T., ALLEGRE C.-J., LECOMTE A.:   COSMOGENIC NE AND HE AT REUNION: MEASUREMENT OF EROSION RATE |  EARTH PLANET. SCI. LETT. 119    [1993]  405-417  | doi: 10.1016/0012-821X(93)90148-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
[487] UPTON B. G. J., WADSWORTH W. J.:   THE BASALTS OF RÉUNION ISLAND, INDIAN OCEAN |  BULL. VOLCANOL. 29    [1966]  7-23  | doi: 10.1007/BF02597136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
