"SOURCE","Year","CITATION","SAMPLE NAME","UNIQUE_ID","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LONGITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ROCK TYPE","ROCK NAME","GEOLOGICAL AGE","TYPE OF MATERIAL","SIO2(WT%)","TIO2(WT%)","AL2O3(WT%)","CAO(WT%)","MGO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","LOI(WT%)","ERUPTION YEAR","sum_fe","Sum Oxides","CITATION_ID","References"
"nephelinit","1981","[944] BARRERA J. L. (1981)","samp. 26.256",NA,"CANARY ISLANDS / FUERTEVENTURA","BETANCURIA MASSIF, ESQUINZO COMPLEX, BARRANCO DEL AGUA SALADA",286275,-13.9869,28.6275,-139869,"SUBAERIAL","VOLCANIC ROCK","NEPHELINITE",NA,"WHOLE ROCK",50.7,0.66,19.61,3.38,0.5,6.26,5.61,0.09,NA,NA,6.44395,93.25395,"944","[944] BARRERA J. L., FERNANDEZ SANTIN S., FUSTER J.-M., IBARROLA MUNOZ E.:   IJOLITES, SYENITES AND CARBONATITES OF THE NORTH MASSIF OF THE BASAL PLUTONIC COMPLEX OF FUERTEVENTURA, CANARY ISLANDS |  BOL. GEOL. MINERO 92    [1981]  51-63"
"nephelinit","1981","[944] BARRERA J. L. (1981)","samp. 26.311",NA,"CANARY ISLANDS / FUERTEVENTURA","BETANCURIA MASSIF, ESQUINZO COMPLEX, BARRANCO DEL AGUA SALADA",286275,-13.9869,28.6275,-139869,"SUBAERIAL","VOLCANIC ROCK","NEPHELINITE",NA,"WHOLE ROCK",46.3,2.8,15.81,5.34,3.83,3.7,3.5,0.83,NA,NA,9.546716,91.656716,"944","[944] BARRERA J. L., FERNANDEZ SANTIN S., FUSTER J.-M., IBARROLA MUNOZ E.:   IJOLITES, SYENITES AND CARBONATITES OF THE NORTH MASSIF OF THE BASAL PLUTONIC COMPLEX OF FUERTEVENTURA, CANARY ISLANDS |  BOL. GEOL. MINERO 92    [1981]  51-63"
"nephelinit","1981","[944] BARRERA J. L. (1981)","samp. 26.251",NA,"CANARY ISLANDS / FUERTEVENTURA","BETANCURIA MASSIF, ESQUINZO COMPLEX, BARRANCO DEL AGUA SALADA",286275,-13.9869,28.6275,-139869,"SUBAERIAL","VOLCANIC ROCK","NEPHELINITE",NA,"WHOLE ROCK",43.7,3.01,15.3,6.75,3.86,3.56,4.04,0.88,NA,NA,10.26349,91.36349,"944","[944] BARRERA J. L., FERNANDEZ SANTIN S., FUSTER J.-M., IBARROLA MUNOZ E.:   IJOLITES, SYENITES AND CARBONATITES OF THE NORTH MASSIF OF THE BASAL PLUTONIC COMPLEX OF FUERTEVENTURA, CANARY ISLANDS |  BOL. GEOL. MINERO 92    [1981]  51-63"
"leucitit","1983","[9451] MERTES H. (1983)","samp. ME6",166170,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL / FIRMERICH","NW SUMMIT",50.67,6.67,50.67,6.67,"SUBAERIAL","VOLCANIC ROCK","LEUCITITE, NEPHELINE","CENOZOIC","WHOLE ROCK",43.3,2.6,12.5,14.3,9.67,3.21,2.66,0.67,NA,NA,9.689842,98.599842,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"leucitit","1983","[9451] MERTES H. (1983)","samp. ME8",166229,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL / SCH�NFELDER MAAR",NA,50.2,6.7,50.7,7,"SUBAERIAL","VOLCANIC ROCK","LEUCITITE, NEPHELINE","CENOZOIC","WHOLE ROCK",42,2.87,11.5,13.3,11.2,3.12,2.17,0.66,NA,NA,10.122968,96.942968,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"leucitit","1983","[9451] MERTES H. (1983)","samp. ME8-4",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL / SCH�NFELDER MAAR",NA,50.2,6.7,50.7,7,"SUBAERIAL","VOLCANIC ROCK","LEUCITITE, NEPHELINE","CENOZOIC","WHOLE ROCK",41.3,3.01,12,14.3,10.1,2.03,1.63,0.7,NA,NA,10.514732,95.584732,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"leucitit","1983","[9451] MERTES H. (1983)","samp. ME21-5",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","HAHN",50.2,6.7,50.7,7,"SUBAERIAL","VOLCANIC ROCK","LEUCITITE, NEPHELINE","CENOZOIC","WHOLE ROCK",42.8,2.93,11.8,14.2,10.6,3.35,2.36,0.51,NA,NA,9.779462,98.329462,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"leucitit","1983","[9451] MERTES H. (1983)","samp. ME21-7",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","HAHN",50.2,6.7,50.7,7,"SUBAERIAL","VOLCANIC ROCK","LEUCITITE, NEPHELINE","CENOZOIC","WHOLE ROCK",39.63,2.58,9.95,15.2,12.53,2.91,2.45,0.78,NA,NA,10.041866,96.071866,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"leucitit","1983","[9451] MERTES H. (1983)","samp. ME22",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","AUF DEM BEUEL",50.73,7.13,50.73,7.13,"SUBAERIAL","VOLCANIC ROCK","LEUCITITE, NEPHELINE","CENOZOIC","WHOLE ROCK",43.8,2.44,10.5,13.7,13.4,2.79,1.65,0.52,NA,NA,8.99868,97.79868,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"leucitit","1983","[9451] MERTES H. (1983)","samp. ME23",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","KAHLENBERG NEAR DREIS",50.27,6.8,50.27,6.8,"SUBAERIAL","VOLCANIC ROCK","LEUCITITE, NEPHELINE","CENOZOIC","WHOLE ROCK",41.4,2.91,12.3,14.5,9.5,3.36,2.79,0.71,NA,NA,10.420844,97.890844,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"leucitit","1983","[9451] MERTES H. (1983)","samp. ME24",166217,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","D�HMBERG",50.2,6.7,50.7,7,"SUBAERIAL","VOLCANIC ROCK","LEUCITITE","CENOZOIC","WHOLE ROCK",42.8,2.51,12.6,13.8,8.9,2.9,3.21,0.77,NA,NA,9.836396,97.326396,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"leucitit","1983","[9451] MERTES H. (1983)","samp. ME29",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","AUF DER WACHT",50.2,6.7,50.7,7,"SUBAERIAL","VOLCANIC ROCK","LEUCITITE","CENOZOIC","WHOLE ROCK",43.1,2.74,12.6,12.9,9.44,3.91,2.9,0.63,NA,NA,9.707698,97.927698,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"leucitit","1983","[9451] MERTES H. (1983)","samp. ME33",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","GONNENSTALL",50.2,6.7,50.7,7,"SUBAERIAL","VOLCANIC ROCK","LEUCITITE, NEPHELINE","CENOZOIC","WHOLE ROCK",40.4,2.94,11.5,15.9,9.13,2.78,3.15,0.83,NA,NA,10.607758,97.237758,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"leucitit","1983","[9451] MERTES H. (1983)","samp. ME37",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","ALTER Vo�",50.25,6.72,50.25,6.72,"SUBAERIAL","VOLCANIC ROCK","LEUCITITE, NEPHELINE","CENOZOIC","WHOLE ROCK",41,2.89,11.6,13.4,11.4,3.65,2.44,0.62,NA,NA,10.261826,97.261826,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"leucitit","1983","[9451] MERTES H. (1983)","samp. ME39",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","DAUNER HECK LAVA FLOW",50.2,6.7,50.7,7,"SUBAERIAL","VOLCANIC ROCK","LEUCITITE, NEPHELINE","CENOZOIC","WHOLE ROCK",40.2,2.92,11.5,15.2,9.97,3.85,2.63,0.52,NA,NA,10.201986,96.991986,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"leucitit","1983","[9451] MERTES H. (1983)","samp. ME42",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","SASSENBERG",50.25,6.73,50.25,6.73,"SUBAERIAL","VOLCANIC ROCK","LEUCITITE","CENOZOIC","WHOLE ROCK",44.2,2.32,11.7,13.7,11.1,3.49,2.69,0.59,NA,NA,8.538018,98.328018,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"leucitit","1983","[9451] MERTES H. (1983)","samp. ME44",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","BAARLEY",50.23,6.7,50.23,6.7,"SUBAERIAL","VOLCANIC ROCK","LEUCITITE","CENOZOIC","WHOLE ROCK",39.6,2.75,12.2,16,9.17,3.4,2.92,0.67,NA,NA,10.545874,97.255874,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"leucitit","1983","[9451] MERTES H. (1983)","samp. ME49",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","STEINBEUEL",50.2,6.7,50.7,7,"SUBAERIAL","VOLCANIC ROCK","LEUCITITE, NEPHELINE","CENOZOIC","WHOLE ROCK",41.6,2.78,11.8,14.8,9.77,3.19,3.18,0.52,NA,NA,10.66383,98.30383,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"leucitit","1983","[9451] MERTES H. (1983)","samp. ME50",150007,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","GIESENHELD",50.2,6.7,50.7,7,"SUBAERIAL","VOLCANIC ROCK","LEUCITITE, NEPHELINE","CENOZOIC","WHOLE ROCK",41.6,3.04,11.8,14.2,10.2,3.28,2.88,0.67,NA,NA,10.717016,98.387016,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"leucitit","1983","[9451] MERTES H. (1983)","samp. ME51",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","BURLICH",50.2,6.7,50.7,7,"SUBAERIAL","VOLCANIC ROCK","LEUCITITE, NEPHELINE","CENOZOIC","WHOLE ROCK",42.9,2.59,12.4,13.9,9.5,3.51,2.77,0.69,NA,NA,9.396214,97.656214,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"leucitit","1983","[9451] MERTES H. (1983)","samp. ME52",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","KREUZKAUL",50.2,6.7,50.7,7,"SUBAERIAL","VOLCANIC ROCK","LEUCITITE, NEPHELINE","CENOZOIC","WHOLE ROCK",40.1,2.85,12,14.5,9.95,3.28,2.9,0.65,NA,NA,10.867598,97.097598,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"leucitit","1983","[9451] MERTES H. (1983)","samp. ME53",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","AM K�PFCHEN",50.2,6.7,50.7,7,"SUBAERIAL","VOLCANIC ROCK","LEUCITITE, NEPHELINE","CENOZOIC","WHOLE ROCK",41.5,2.8,11.7,14.9,10.2,3.06,2.57,0.74,NA,NA,10.355234,97.825234,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"leucitit","1983","[9451] MERTES H. (1983)","samp. ME64",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","ROTER BERG",50.5,7,50.5,7,"SUBAERIAL","VOLCANIC ROCK","LEUCITITE, NEPHELINE","CENOZOIC","WHOLE ROCK",41.3,3.09,11.8,14.9,10.4,3.04,2.16,0.65,NA,NA,11.21786,98.55786,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"leucitit","1983","[9451] MERTES H. (1983)","samp. ME79",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","LOSCHEID",50.2,6.7,50.7,7,"SUBAERIAL","VOLCANIC ROCK","LEUCITITE, NEPHELINE","CENOZOIC","WHOLE ROCK",42.3,2.97,13,13.6,7.96,3.84,3.13,0.63,NA,NA,10.241746,97.671746,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"leucitit","1983","[9451] MERTES H. (1983)","samp. ME80",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","W BERGFELDERHOLF",50.2,6.7,50.7,7,"SUBAERIAL","VOLCANIC ROCK","LEUCITITE, NEPHELINE","CENOZOIC","WHOLE ROCK",42.2,3.05,12.9,13.8,8.43,3.98,3.15,0.64,NA,NA,10.409822,98.559822,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"leucitit","1983","[9451] MERTES H. (1983)","samp. ME87",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","NEROTHER KOPF",50.2,6.77,50.2,6.77,"SUBAERIAL","VOLCANIC ROCK","LEUCITITE, NEPHELINE","CENOZOIC","WHOLE ROCK",43.3,2.47,12,13.9,11.1,3.21,3,0.62,NA,NA,9.283028,98.883028,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"leucitit","1983","[9451] MERTES H. (1983)","samp. ME98",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","HUMMERICH",50.2,6.7,50.7,7,"SUBAERIAL","VOLCANIC ROCK","LEUCITITE, NEPHELINE","CENOZOIC","WHOLE ROCK",41.2,2.9,12.1,14,11.1,3.27,2.84,0.75,NA,NA,9.95874,98.11874,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"leucitit","1983","[9451] MERTES H. (1983)","samp. ME124",166220,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","AM K�PFCHEN",50.2,6.7,50.7,7,"SUBAERIAL","VOLCANIC ROCK","LEUCITITE, NEPHELINE","CENOZOIC","WHOLE ROCK",41.1,2.87,11.4,14.3,9.93,3.55,3.22,0.87,NA,NA,10.67381,97.91381,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"nephelinit","1983","[9451] MERTES H. (1983)","samp. ME-2G",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","GOßBERG, EASTERN SUMMIT",5027,6.7,50.27,67,"SUBAERIAL","VOLCANIC ROCK","NEPHELINITE, LEUCITE","CENOZOIC","WHOLE ROCK",43.43,2.55,12,13.7,10.3,3.63,2.53,0.58,NA,NA,9.05307,97.77307,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"nephelinit","1983","[9451] MERTES H. (1983)","samp. ME3-1",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","ROCKESKYLLKOPF, SUMMIT",5025,6.7,50.25,67,"SUBAERIAL","VOLCANIC ROCK","NEPHELINITE, LEUCITE","CENOZOIC","WHOLE ROCK",35.1,2.64,9.42,17.2,10.9,2.15,3.59,1.36,NA,NA,10.15798,92.51798,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"nephelinit","1983","[9451] MERTES H. (1983)","samp. ME4",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","SCHARTEBERG",5022,6.75,50.22,675,"SUBAERIAL","VOLCANIC ROCK","NEPHELINITE, HAUYNE","CENOZOIC","WHOLE ROCK",41.1,2.82,13.2,14.5,8.63,3.36,4.07,0.83,NA,NA,10.15363,98.66363,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"nephelinit","1983","[9451] MERTES H. (1983)","samp. ME4-1",150010,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","SCHARTEBERG, 600 M SE KIRCHWEILER",5022,6.75,50.22,675,"SUBAERIAL","VOLCANIC ROCK","NEPHELINITE, HAUYNE","CENOZOIC","WHOLE ROCK",42.5,2.6,11.6,14.2,11.7,2.75,2.28,0.61,NA,NA,9.836856,98.076856,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"nephelinit","1983","[9451] MERTES H. (1983)","samp. ME4-2",150013,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","SCHARTEBERG, SMALL QUARRY",5022,6.75,50.22,675,"SUBAERIAL","VOLCANIC ROCK","NEPHELINITE, HAUYNE","CENOZOIC","WHOLE ROCK",40.23,2.81,12.83,14.8,8.92,3.19,3.9,0.82,NA,NA,10.216816,97.716816,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"nephelinit","1983","[9451] MERTES H. (1983)","samp. ME7",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","GOLDBERG",5033,6.47,50.33,647,"SUBAERIAL","VOLCANIC ROCK","NEPHELINITE, LEUCITE","CENOZOIC","WHOLE ROCK",41.3,2.85,11.3,14.9,11.2,2.76,2.36,0.69,NA,NA,10.174372,97.534372,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"nephelinit","1983","[9451] MERTES H. (1983)","samp. ME9",150005,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL / STEFFELNER KOPF",NA,502,6.7,50.2,67,"SUBAERIAL","VOLCANIC ROCK","NEPHELINITE, LEUCITE","CENOZOIC","WHOLE ROCK",41.7,2.94,11.6,14.3,10.1,3.69,2.5,0.54,NA,NA,10.34395,97.71395,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"nephelinit","1983","[9451] MERTES H. (1983)","samp. ME10",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","RUDERBÜSCH",502,6.5,50.7,67,"SUBAERIAL","VOLCANIC ROCK","NEPHELINITE, LEUCITE","CENOZOIC","WHOLE ROCK",42,2.55,11.1,14.5,11.2,3.09,2.83,0.2,NA,NA,9.607858,97.077858,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"nephelinit","1983","[9451] MERTES H. (1983)","samp. ME11",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","LÜHWALD",502,6.5,50.7,67,"SUBAERIAL","VOLCANIC ROCK","NEPHELINITE, LEUCITE","CENOZOIC","WHOLE ROCK",41.8,2.8,11.5,15.1,10.1,3.02,2.83,0.49,NA,NA,10.735854,98.375854,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"nephelinit","1983","[9451] MERTES H. (1983)","samp. ME12",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","WETSCHBERG",502,6.5,50.7,67,"SUBAERIAL","VOLCANIC ROCK","NEPHELINITE","CENOZOIC","WHOLE ROCK",40.2,2.75,11.43,15.2,10.4,2.73,2.32,0.77,NA,NA,10.49387,96.29387,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"nephelinit","1983","[9451] MERTES H. (1983)","samp. ME14-3",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","ROßBÜSCH",5028,6.63,50.28,663,"SUBAERIAL","VOLCANIC ROCK","NEPHELINITE, MELILITE","CENOZOIC","WHOLE ROCK",40.2,2.47,11.7,15.5,9.34,3.08,3.45,0.85,NA,NA,9.29383,95.88383,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"nephelinit","1983","[9451] MERTES H. (1983)","samp. ME14-4",150008,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","ROßBÜSCH",5028,6.63,50.28,663,"SUBAERIAL","VOLCANIC ROCK","NEPHELINITE, MELILITE","CENOZOIC","WHOLE ROCK",40,2.22,10.4,17.2,10.8,2.68,3.13,0.95,NA,NA,9.004752,96.384752,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"nephelinit","1983","[9451] MERTES H. (1983)","samp. ME15",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","ROTHER KOPF COMPLEX",502,6.7,50.7,7,"SUBAERIAL","VOLCANIC ROCK","NEPHELINITE","CENOZOIC","WHOLE ROCK",40.1,2.85,10.9,15.1,11.5,2.91,2.49,0.67,NA,NA,10.890724,97.410724,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"nephelinit","1983","[9451] MERTES H. (1983)","samp. ME15-1",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","ROTHER KOPF COMPLEX",502,6.7,50.7,7,"SUBAERIAL","VOLCANIC ROCK","NEPHELINITE","CENOZOIC","WHOLE ROCK",41.5,2.85,11.1,14.9,10.7,2.98,2.62,0.65,NA,NA,10.876096,98.176096,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"nephelinit","1983","[9451] MERTES H. (1983)","samp. ME18",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","KYLLER HÖHE",5008,6.6,50.08,66,"SUBAERIAL","VOLCANIC ROCK","NEPHELINITE, MELILITE","CENOZOIC","WHOLE ROCK",40.4,2.47,11,15.7,10.3,2.41,3.6,0.97,NA,NA,10.076796,96.926796,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
"nephelinit","1983","[9451] MERTES H. (1983)","samp. ME18-1",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / EIFEL","KYLLER HÖHE",5008,6.6,50.08,66,"SUBAERIAL","VOLCANIC ROCK","NEPHELINITE, MELILITE","CENOZOIC","WHOLE ROCK",41.6,2.49,11.8,15.03,9.54,2.87,3.82,0.95,NA,NA,8.979842,97.079842,"9451","[9451] MERTES H.:   STRUCTURE AND GENESIS OF THE WEST EIFEL VOLCANIC FIELD |  BOCHUMER GEOL. GEOTECHN. ARBEITEN 9    [1983]  1-415"
