"SOURCE","Year","CITATION","SAMPLE NAME","UNIQUE_ID","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LONGITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ROCK TYPE","ROCK NAME","GEOLOGICAL AGE","TYPE OF MATERIAL","SIO2(WT%)","TIO2(WT%)","AL2O3(WT%)","CAO(WT%)","MGO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","LOI(WT%)","ERUPTION YEAR","sum_fe","Sum Oxides","CITATION_ID","References"
"boninit","2021","[24570] SHERVAIS J. W. (2021)","samp. 352-U1439C-10R-1-W 15/19",NA,"IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE U1439","HOLE U1439C",28.4075,142.609,28.4075,142.609,"SUBAERIAL","VOLCANIC ROCK","BONINITE",NA,"WHOLE ROCK",54.18,0.3,12.2,8.33,14.53,0.46,2.02,0.05,NA,NA,7.79,99.86,"24570","[24570] SHERVAIS J. W., REAGAN M. K., GODARD M., PRYTULAK J., RYAN J. G., PEARCE J. A., ALMEEV R. R., LI HONG-YAN, HAUGEN E., CHAPMAN T., KURZ W., NELSON W. R., HEATON D. E., KIRCHENBAUR M., GIORDANO D., SAKUYAMA T., VETTER S. K., LI YI-BING, WHATTAM S. A.:   MAGMATIC RESPONSE TO SUBDUCTION INITIATION, PART II: BONINITES AND RELATED ROCKS OF THE IZU-BONIN ARC FROM IOPD EXPEDITION 352 |  GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS 22 (E2020GC009093)   [2021]   | doi: 10.1029/2020GC009093"
"boninit","2021","[24570] SHERVAIS J. W. (2021)","samp. 352-U1439C-12R-1-W 13/19",NA,"IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE U1439","HOLE U1439C",28.4075,142.609,28.4075,142.609,"SUBAERIAL","VOLCANIC ROCK","BONINITE",NA,"WHOLE ROCK",49.21,0.36,13.3,15.77,9.25,1.99,2.22,0.07,NA,NA,7.68,99.85,"24570","[24570] SHERVAIS J. W., REAGAN M. K., GODARD M., PRYTULAK J., RYAN J. G., PEARCE J. A., ALMEEV R. R., LI HONG-YAN, HAUGEN E., CHAPMAN T., KURZ W., NELSON W. R., HEATON D. E., KIRCHENBAUR M., GIORDANO D., SAKUYAMA T., VETTER S. K., LI YI-BING, WHATTAM S. A.:   MAGMATIC RESPONSE TO SUBDUCTION INITIATION, PART II: BONINITES AND RELATED ROCKS OF THE IZU-BONIN ARC FROM IOPD EXPEDITION 352 |  GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS 22 (E2020GC009093)   [2021]   | doi: 10.1029/2020GC009093"
"boninit","2021","[24570] SHERVAIS J. W. (2021)","samp. 352-U1439C-14R-2-W 56/59",610199,"IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE U1439","HOLE U1439C",28.4075,142.609,28.4075,142.609,"SUBAERIAL","VOLCANIC ROCK","BONINITE",NA,"WHOLE ROCK",54.61,0.29,12.48,9.18,13.38,0.49,2.07,0.05,NA,NA,7.32,99.87,"24570","[24570] SHERVAIS J. W., REAGAN M. K., GODARD M., PRYTULAK J., RYAN J. G., PEARCE J. A., ALMEEV R. R., LI HONG-YAN, HAUGEN E., CHAPMAN T., KURZ W., NELSON W. R., HEATON D. E., KIRCHENBAUR M., GIORDANO D., SAKUYAMA T., VETTER S. K., LI YI-BING, WHATTAM S. A.:   MAGMATIC RESPONSE TO SUBDUCTION INITIATION, PART II: BONINITES AND RELATED ROCKS OF THE IZU-BONIN ARC FROM IOPD EXPEDITION 352 |  GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS 22 (E2020GC009093)   [2021]   | doi: 10.1029/2020GC009093"
"boninit","2021","[24570] SHERVAIS J. W. (2021)","samp. 352-U1439C-14R-2-W 56/59",610199,"IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE U1439","HOLE U1439C",28.4075,142.609,28.4075,142.609,"SUBAERIAL","VOLCANIC ROCK","BONINITE",NA,"WHOLE ROCK",54.61,0.29,12.48,9.18,13.38,0.49,2.07,0.05,NA,NA,7.32,99.87,"24570","[24570] SHERVAIS J. W., REAGAN M. K., GODARD M., PRYTULAK J., RYAN J. G., PEARCE J. A., ALMEEV R. R., LI HONG-YAN, HAUGEN E., CHAPMAN T., KURZ W., NELSON W. R., HEATON D. E., KIRCHENBAUR M., GIORDANO D., SAKUYAMA T., VETTER S. K., LI YI-BING, WHATTAM S. A.:   MAGMATIC RESPONSE TO SUBDUCTION INITIATION, PART II: BONINITES AND RELATED ROCKS OF THE IZU-BONIN ARC FROM IOPD EXPEDITION 352 |  GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS 22 (E2020GC009093)   [2021]   | doi: 10.1029/2020GC009093"
"boninit","2021","[24570] SHERVAIS J. W. (2021)","samp. 352-U1439C-14R-2-W 56/59",610199,"IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE U1439","HOLE U1439C",28.4075,142.609,28.4075,142.609,"SUBAERIAL","VOLCANIC ROCK","BONINITE",NA,"WHOLE ROCK",54.61,0.29,12.48,9.18,13.38,0.49,2.07,0.05,NA,NA,7.32,99.87,"24570","[24570] SHERVAIS J. W., REAGAN M. K., GODARD M., PRYTULAK J., RYAN J. G., PEARCE J. A., ALMEEV R. R., LI HONG-YAN, HAUGEN E., CHAPMAN T., KURZ W., NELSON W. R., HEATON D. E., KIRCHENBAUR M., GIORDANO D., SAKUYAMA T., VETTER S. K., LI YI-BING, WHATTAM S. A.:   MAGMATIC RESPONSE TO SUBDUCTION INITIATION, PART II: BONINITES AND RELATED ROCKS OF THE IZU-BONIN ARC FROM IOPD EXPEDITION 352 |  GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS 22 (E2020GC009093)   [2021]   | doi: 10.1029/2020GC009093"
"boninit","2021","[24570] SHERVAIS J. W. (2021)","samp. 352-U1439C-14R-2-W 56/59",610199,"IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE U1439","HOLE U1439C",28.4075,142.609,28.4075,142.609,"SUBAERIAL","VOLCANIC ROCK","BONINITE",NA,"WHOLE ROCK",54.61,0.29,12.48,9.18,13.38,0.49,2.07,0.05,NA,NA,7.32,99.87,"24570","[24570] SHERVAIS J. W., REAGAN M. K., GODARD M., PRYTULAK J., RYAN J. G., PEARCE J. A., ALMEEV R. R., LI HONG-YAN, HAUGEN E., CHAPMAN T., KURZ W., NELSON W. R., HEATON D. E., KIRCHENBAUR M., GIORDANO D., SAKUYAMA T., VETTER S. K., LI YI-BING, WHATTAM S. A.:   MAGMATIC RESPONSE TO SUBDUCTION INITIATION, PART II: BONINITES AND RELATED ROCKS OF THE IZU-BONIN ARC FROM IOPD EXPEDITION 352 |  GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS 22 (E2020GC009093)   [2021]   | doi: 10.1029/2020GC009093"
"boninit","2021","[24570] SHERVAIS J. W. (2021)","samp. 352-U1439C-16R-3-W 81/85",NA,"IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE U1439","HOLE U1439C",28.4075,142.609,28.4075,142.609,"SUBAERIAL","VOLCANIC ROCK","BONINITE",NA,"WHOLE ROCK",54.57,0.28,11.9,7.31,15.11,0.78,2.26,0.04,NA,NA,7.62,99.87,"24570","[24570] SHERVAIS J. W., REAGAN M. K., GODARD M., PRYTULAK J., RYAN J. G., PEARCE J. A., ALMEEV R. R., LI HONG-YAN, HAUGEN E., CHAPMAN T., KURZ W., NELSON W. R., HEATON D. E., KIRCHENBAUR M., GIORDANO D., SAKUYAMA T., VETTER S. K., LI YI-BING, WHATTAM S. A.:   MAGMATIC RESPONSE TO SUBDUCTION INITIATION, PART II: BONINITES AND RELATED ROCKS OF THE IZU-BONIN ARC FROM IOPD EXPEDITION 352 |  GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS 22 (E2020GC009093)   [2021]   | doi: 10.1029/2020GC009093"
"boninit","2021","[24570] SHERVAIS J. W. (2021)","samp. 352-U1439C-17R-1-W 122/125",NA,"IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE U1439","HOLE U1439C",28.4075,142.609,28.4075,142.609,"SUBAERIAL","VOLCANIC ROCK","BONINITE",NA,"WHOLE ROCK",54.28,0.27,11.6,7.61,15.92,0.43,2.05,0.05,NA,NA,7.66,99.87,"24570","[24570] SHERVAIS J. W., REAGAN M. K., GODARD M., PRYTULAK J., RYAN J. G., PEARCE J. A., ALMEEV R. R., LI HONG-YAN, HAUGEN E., CHAPMAN T., KURZ W., NELSON W. R., HEATON D. E., KIRCHENBAUR M., GIORDANO D., SAKUYAMA T., VETTER S. K., LI YI-BING, WHATTAM S. A.:   MAGMATIC RESPONSE TO SUBDUCTION INITIATION, PART II: BONINITES AND RELATED ROCKS OF THE IZU-BONIN ARC FROM IOPD EXPEDITION 352 |  GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS 22 (E2020GC009093)   [2021]   | doi: 10.1029/2020GC009093"
"boninit","2021","[24570] SHERVAIS J. W. (2021)","samp. 352-U1439C-19R-5-W 5/10",NA,"IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE U1439","HOLE U1439C",28.4075,142.609,28.4075,142.609,"SUBAERIAL","VOLCANIC ROCK","BONINITE",NA,"WHOLE ROCK",54.93,0.36,12.96,9.15,11.95,0.54,2.01,0.06,NA,NA,7.92,99.88,"24570","[24570] SHERVAIS J. W., REAGAN M. K., GODARD M., PRYTULAK J., RYAN J. G., PEARCE J. A., ALMEEV R. R., LI HONG-YAN, HAUGEN E., CHAPMAN T., KURZ W., NELSON W. R., HEATON D. E., KIRCHENBAUR M., GIORDANO D., SAKUYAMA T., VETTER S. K., LI YI-BING, WHATTAM S. A.:   MAGMATIC RESPONSE TO SUBDUCTION INITIATION, PART II: BONINITES AND RELATED ROCKS OF THE IZU-BONIN ARC FROM IOPD EXPEDITION 352 |  GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS 22 (E2020GC009093)   [2021]   | doi: 10.1029/2020GC009093"
"boninit","2021","[24570] SHERVAIS J. W. (2021)","samp. 352-U1439C-20R-1-W 42.5/45.5",NA,"IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE U1439","HOLE U1439C",28.4075,142.609,28.4075,142.609,"SUBAERIAL","VOLCANIC ROCK","BONINITE",NA,"WHOLE ROCK",50.34,0.34,12.96,12.68,11.98,0.88,1.93,0.12,NA,NA,8.62,99.85,"24570","[24570] SHERVAIS J. W., REAGAN M. K., GODARD M., PRYTULAK J., RYAN J. G., PEARCE J. A., ALMEEV R. R., LI HONG-YAN, HAUGEN E., CHAPMAN T., KURZ W., NELSON W. R., HEATON D. E., KIRCHENBAUR M., GIORDANO D., SAKUYAMA T., VETTER S. K., LI YI-BING, WHATTAM S. A.:   MAGMATIC RESPONSE TO SUBDUCTION INITIATION, PART II: BONINITES AND RELATED ROCKS OF THE IZU-BONIN ARC FROM IOPD EXPEDITION 352 |  GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS 22 (E2020GC009093)   [2021]   | doi: 10.1029/2020GC009093"
"boninit","2021","[24570] SHERVAIS J. W. (2021)","samp. 352-U1439C-20R-3-W 15/18",NA,"IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE U1439","HOLE U1439C",28.4075,142.609,28.4075,142.609,"SUBAERIAL","VOLCANIC ROCK","BONINITE",NA,"WHOLE ROCK",52.91,0.32,12.3,12.65,11.41,0.72,1.89,0.05,NA,NA,7.62,99.87,"24570","[24570] SHERVAIS J. W., REAGAN M. K., GODARD M., PRYTULAK J., RYAN J. G., PEARCE J. A., ALMEEV R. R., LI HONG-YAN, HAUGEN E., CHAPMAN T., KURZ W., NELSON W. R., HEATON D. E., KIRCHENBAUR M., GIORDANO D., SAKUYAMA T., VETTER S. K., LI YI-BING, WHATTAM S. A.:   MAGMATIC RESPONSE TO SUBDUCTION INITIATION, PART II: BONINITES AND RELATED ROCKS OF THE IZU-BONIN ARC FROM IOPD EXPEDITION 352 |  GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS 22 (E2020GC009093)   [2021]   | doi: 10.1029/2020GC009093"
"boninit","2021","[24570] SHERVAIS J. W. (2021)","samp. 352-U1439C-24R-1-W 103/106",NA,"IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE U1439","HOLE U1439C",28.4075,142.609,28.4075,142.609,"SUBAERIAL","VOLCANIC ROCK","BONINITE",NA,"WHOLE ROCK",54.36,0.31,12.3,8.36,14.46,0.51,1.97,0.03,NA,NA,7.61,99.91,"24570","[24570] SHERVAIS J. W., REAGAN M. K., GODARD M., PRYTULAK J., RYAN J. G., PEARCE J. A., ALMEEV R. R., LI HONG-YAN, HAUGEN E., CHAPMAN T., KURZ W., NELSON W. R., HEATON D. E., KIRCHENBAUR M., GIORDANO D., SAKUYAMA T., VETTER S. K., LI YI-BING, WHATTAM S. A.:   MAGMATIC RESPONSE TO SUBDUCTION INITIATION, PART II: BONINITES AND RELATED ROCKS OF THE IZU-BONIN ARC FROM IOPD EXPEDITION 352 |  GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS 22 (E2020GC009093)   [2021]   | doi: 10.1029/2020GC009093"
"boninit","2021","[24570] SHERVAIS J. W. (2021)","samp. 352-U1439C-25R-2-W 87/90",NA,"IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE U1439","HOLE U1439C",28.4075,142.609,28.4075,142.609,"SUBAERIAL","VOLCANIC ROCK","BONINITE",NA,"WHOLE ROCK",53.22,0.28,10.66,8.58,16.83,0.33,1.74,0.05,NA,NA,8.16,99.85,"24570","[24570] SHERVAIS J. W., REAGAN M. K., GODARD M., PRYTULAK J., RYAN J. G., PEARCE J. A., ALMEEV R. R., LI HONG-YAN, HAUGEN E., CHAPMAN T., KURZ W., NELSON W. R., HEATON D. E., KIRCHENBAUR M., GIORDANO D., SAKUYAMA T., VETTER S. K., LI YI-BING, WHATTAM S. A.:   MAGMATIC RESPONSE TO SUBDUCTION INITIATION, PART II: BONINITES AND RELATED ROCKS OF THE IZU-BONIN ARC FROM IOPD EXPEDITION 352 |  GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS 22 (E2020GC009093)   [2021]   | doi: 10.1029/2020GC009093"
"boninit","2021","[24570] SHERVAIS J. W. (2021)","samp. 352-U1439C-26R-2-W 49.5/53",NA,"IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE U1439","HOLE U1439C",28.4075,142.609,28.4075,142.609,"SUBAERIAL","VOLCANIC ROCK","BONINITE",NA,"WHOLE ROCK",54.03,0.3,11.77,7.98,14.87,0.75,2.1,0.05,NA,NA,8.06,99.91,"24570","[24570] SHERVAIS J. W., REAGAN M. K., GODARD M., PRYTULAK J., RYAN J. G., PEARCE J. A., ALMEEV R. R., LI HONG-YAN, HAUGEN E., CHAPMAN T., KURZ W., NELSON W. R., HEATON D. E., KIRCHENBAUR M., GIORDANO D., SAKUYAMA T., VETTER S. K., LI YI-BING, WHATTAM S. A.:   MAGMATIC RESPONSE TO SUBDUCTION INITIATION, PART II: BONINITES AND RELATED ROCKS OF THE IZU-BONIN ARC FROM IOPD EXPEDITION 352 |  GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS 22 (E2020GC009093)   [2021]   | doi: 10.1029/2020GC009093"
"boninit","2021","[24570] SHERVAIS J. W. (2021)","samp. 352-U1439C-26R-3-W 8/11",NA,"IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE U1439","HOLE U1439C",28.4075,142.609,28.4075,142.609,"SUBAERIAL","VOLCANIC ROCK","BONINITE",NA,"WHOLE ROCK",48.25,0.3,11.29,15.96,12.66,1.23,1.77,0.1,NA,NA,8.33,99.89,"24570","[24570] SHERVAIS J. W., REAGAN M. K., GODARD M., PRYTULAK J., RYAN J. G., PEARCE J. A., ALMEEV R. R., LI HONG-YAN, HAUGEN E., CHAPMAN T., KURZ W., NELSON W. R., HEATON D. E., KIRCHENBAUR M., GIORDANO D., SAKUYAMA T., VETTER S. K., LI YI-BING, WHATTAM S. A.:   MAGMATIC RESPONSE TO SUBDUCTION INITIATION, PART II: BONINITES AND RELATED ROCKS OF THE IZU-BONIN ARC FROM IOPD EXPEDITION 352 |  GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS 22 (E2020GC009093)   [2021]   | doi: 10.1029/2020GC009093"
"boninit","2021","[24570] SHERVAIS J. W. (2021)","samp. 352-U1439C-27R-4-W 15/18",610212,"IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE U1439","HOLE U1439C",28.4075,142.609,28.4075,142.609,"SUBAERIAL","VOLCANIC ROCK","BONINITE",NA,"WHOLE ROCK",52.94,0.23,11.1,7.51,18.07,0.37,1.76,0.04,NA,NA,7.84,99.86,"24570","[24570] SHERVAIS J. W., REAGAN M. K., GODARD M., PRYTULAK J., RYAN J. G., PEARCE J. A., ALMEEV R. R., LI HONG-YAN, HAUGEN E., CHAPMAN T., KURZ W., NELSON W. R., HEATON D. E., KIRCHENBAUR M., GIORDANO D., SAKUYAMA T., VETTER S. K., LI YI-BING, WHATTAM S. A.:   MAGMATIC RESPONSE TO SUBDUCTION INITIATION, PART II: BONINITES AND RELATED ROCKS OF THE IZU-BONIN ARC FROM IOPD EXPEDITION 352 |  GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS 22 (E2020GC009093)   [2021]   | doi: 10.1029/2020GC009093"
"boninit","2021","[24570] SHERVAIS J. W. (2021)","samp. 352-U1439C-27R-4-W 15/18",610212,"IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE U1439","HOLE U1439C",28.4075,142.609,28.4075,142.609,"SUBAERIAL","VOLCANIC ROCK","BONINITE",NA,"WHOLE ROCK",52.94,0.23,11.1,7.51,18.07,0.37,1.76,0.04,NA,NA,7.84,99.86,"24570","[24570] SHERVAIS J. W., REAGAN M. K., GODARD M., PRYTULAK J., RYAN J. G., PEARCE J. A., ALMEEV R. R., LI HONG-YAN, HAUGEN E., CHAPMAN T., KURZ W., NELSON W. R., HEATON D. E., KIRCHENBAUR M., GIORDANO D., SAKUYAMA T., VETTER S. K., LI YI-BING, WHATTAM S. A.:   MAGMATIC RESPONSE TO SUBDUCTION INITIATION, PART II: BONINITES AND RELATED ROCKS OF THE IZU-BONIN ARC FROM IOPD EXPEDITION 352 |  GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS 22 (E2020GC009093)   [2021]   | doi: 10.1029/2020GC009093"
"boninit","2021","[24570] SHERVAIS J. W. (2021)","samp. 352-U1439-C-28-R-1-W 86/88.5",NA,"IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE U1439","HOLE U1439C",28.4075,142.609,28.4075,142.609,"SUBAERIAL","VOLCANIC ROCK","BONINITE",NA,"WHOLE ROCK",53.53,0.19,11.39,7.54,17.72,0.28,1.56,0.04,NA,NA,7.6,99.85,"24570","[24570] SHERVAIS J. W., REAGAN M. K., GODARD M., PRYTULAK J., RYAN J. G., PEARCE J. A., ALMEEV R. R., LI HONG-YAN, HAUGEN E., CHAPMAN T., KURZ W., NELSON W. R., HEATON D. E., KIRCHENBAUR M., GIORDANO D., SAKUYAMA T., VETTER S. K., LI YI-BING, WHATTAM S. A.:   MAGMATIC RESPONSE TO SUBDUCTION INITIATION, PART II: BONINITES AND RELATED ROCKS OF THE IZU-BONIN ARC FROM IOPD EXPEDITION 352 |  GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS 22 (E2020GC009093)   [2021]   | doi: 10.1029/2020GC009093"
"boninit","2021","[24570] SHERVAIS J. W. (2021)","samp. 352-U1439C-28R-3-W 12/15",NA,"IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE U1439","HOLE U1439C",28.4075,142.609,28.4075,142.609,"SUBAERIAL","VOLCANIC ROCK","BONINITE",NA,"WHOLE ROCK",53.07,0.21,11.24,11.77,14.32,0.39,1.8,0.04,NA,NA,7.03,99.87,"24570","[24570] SHERVAIS J. W., REAGAN M. K., GODARD M., PRYTULAK J., RYAN J. G., PEARCE J. A., ALMEEV R. R., LI HONG-YAN, HAUGEN E., CHAPMAN T., KURZ W., NELSON W. R., HEATON D. E., KIRCHENBAUR M., GIORDANO D., SAKUYAMA T., VETTER S. K., LI YI-BING, WHATTAM S. A.:   MAGMATIC RESPONSE TO SUBDUCTION INITIATION, PART II: BONINITES AND RELATED ROCKS OF THE IZU-BONIN ARC FROM IOPD EXPEDITION 352 |  GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS 22 (E2020GC009093)   [2021]   | doi: 10.1029/2020GC009093"
"boninit","2021","[24570] SHERVAIS J. W. (2021)","samp. 352-U1439-C-29-R-3-W 28/32",NA,"IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE U1439","HOLE U1439C",28.4075,142.609,28.4075,142.609,"SUBAERIAL","VOLCANIC ROCK","BONINITE",NA,"WHOLE ROCK",52.45,0.28,16.37,11.6,9.93,0.41,1.77,0.05,NA,NA,7.01,99.87,"24570","[24570] SHERVAIS J. W., REAGAN M. K., GODARD M., PRYTULAK J., RYAN J. G., PEARCE J. A., ALMEEV R. R., LI HONG-YAN, HAUGEN E., CHAPMAN T., KURZ W., NELSON W. R., HEATON D. E., KIRCHENBAUR M., GIORDANO D., SAKUYAMA T., VETTER S. K., LI YI-BING, WHATTAM S. A.:   MAGMATIC RESPONSE TO SUBDUCTION INITIATION, PART II: BONINITES AND RELATED ROCKS OF THE IZU-BONIN ARC FROM IOPD EXPEDITION 352 |  GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS 22 (E2020GC009093)   [2021]   | doi: 10.1029/2020GC009093"
"boninit","2021","[24570] SHERVAIS J. W. (2021)","samp. 352-U1439-C-29-R-4-W 6/9",NA,"IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE U1439","HOLE U1439C",28.4075,142.609,28.4075,142.609,"SUBAERIAL","VOLCANIC ROCK","BONINITE",NA,"WHOLE ROCK",52.27,0.29,15.46,12.08,10.48,0.47,1.95,0.1,NA,NA,6.76,99.86,"24570","[24570] SHERVAIS J. W., REAGAN M. K., GODARD M., PRYTULAK J., RYAN J. G., PEARCE J. A., ALMEEV R. R., LI HONG-YAN, HAUGEN E., CHAPMAN T., KURZ W., NELSON W. R., HEATON D. E., KIRCHENBAUR M., GIORDANO D., SAKUYAMA T., VETTER S. K., LI YI-BING, WHATTAM S. A.:   MAGMATIC RESPONSE TO SUBDUCTION INITIATION, PART II: BONINITES AND RELATED ROCKS OF THE IZU-BONIN ARC FROM IOPD EXPEDITION 352 |  GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS 22 (E2020GC009093)   [2021]   | doi: 10.1029/2020GC009093"
"boninit","2021","[24570] SHERVAIS J. W. (2021)","samp. 352-U1439-C-29-R-4-W 139/142",NA,"IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE U1439","HOLE U1439C",28.4075,142.609,28.4075,142.609,"SUBAERIAL","VOLCANIC ROCK","BONINITE",NA,"WHOLE ROCK",53.8,0.18,10.73,7.55,17.65,0.41,1.45,0.03,NA,NA,8.04,99.84,"24570","[24570] SHERVAIS J. W., REAGAN M. K., GODARD M., PRYTULAK J., RYAN J. G., PEARCE J. A., ALMEEV R. R., LI HONG-YAN, HAUGEN E., CHAPMAN T., KURZ W., NELSON W. R., HEATON D. E., KIRCHENBAUR M., GIORDANO D., SAKUYAMA T., VETTER S. K., LI YI-BING, WHATTAM S. A.:   MAGMATIC RESPONSE TO SUBDUCTION INITIATION, PART II: BONINITES AND RELATED ROCKS OF THE IZU-BONIN ARC FROM IOPD EXPEDITION 352 |  GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS 22 (E2020GC009093)   [2021]   | doi: 10.1029/2020GC009093"
"boninit","2021","[24570] SHERVAIS J. W. (2021)","samp. 352-U1439-C-29-R-5-W 54/57",NA,"IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE U1439","HOLE U1439C",28.4075,142.609,28.4075,142.609,"SUBAERIAL","VOLCANIC ROCK","BONINITE",NA,"WHOLE ROCK",52.56,0.18,10.88,11,15.73,0.48,1.35,0.03,NA,NA,7.65,99.86,"24570","[24570] SHERVAIS J. W., REAGAN M. K., GODARD M., PRYTULAK J., RYAN J. G., PEARCE J. A., ALMEEV R. R., LI HONG-YAN, HAUGEN E., CHAPMAN T., KURZ W., NELSON W. R., HEATON D. E., KIRCHENBAUR M., GIORDANO D., SAKUYAMA T., VETTER S. K., LI YI-BING, WHATTAM S. A.:   MAGMATIC RESPONSE TO SUBDUCTION INITIATION, PART II: BONINITES AND RELATED ROCKS OF THE IZU-BONIN ARC FROM IOPD EXPEDITION 352 |  GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS 22 (E2020GC009093)   [2021]   | doi: 10.1029/2020GC009093"
"boninit","2021","[24570] SHERVAIS J. W. (2021)","samp. 352-U1439C-31R-2-W 99/102",NA,"IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE U1439","HOLE U1439C",28.4075,142.609,28.4075,142.609,"SUBAERIAL","VOLCANIC ROCK","BONINITE",NA,"WHOLE ROCK",53.1,0.21,10.54,6.9,19.05,0.41,1.64,0.04,NA,NA,7.97,99.86,"24570","[24570] SHERVAIS J. W., REAGAN M. K., GODARD M., PRYTULAK J., RYAN J. G., PEARCE J. A., ALMEEV R. R., LI HONG-YAN, HAUGEN E., CHAPMAN T., KURZ W., NELSON W. R., HEATON D. E., KIRCHENBAUR M., GIORDANO D., SAKUYAMA T., VETTER S. K., LI YI-BING, WHATTAM S. A.:   MAGMATIC RESPONSE TO SUBDUCTION INITIATION, PART II: BONINITES AND RELATED ROCKS OF THE IZU-BONIN ARC FROM IOPD EXPEDITION 352 |  GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS 22 (E2020GC009093)   [2021]   | doi: 10.1029/2020GC009093"
"boninit","2021","[24570] SHERVAIS J. W. (2021)","samp. 352-U1439C-31R-4-W 101.5/104.5",NA,"IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE U1439","HOLE U1439C",28.4075,142.609,28.4075,142.609,"SUBAERIAL","VOLCANIC ROCK","BONINITE",NA,"WHOLE ROCK",52.91,0.2,10.45,6.9,19.19,0.39,1.64,0.04,NA,NA,8.13,99.85,"24570","[24570] SHERVAIS J. W., REAGAN M. K., GODARD M., PRYTULAK J., RYAN J. G., PEARCE J. A., ALMEEV R. R., LI HONG-YAN, HAUGEN E., CHAPMAN T., KURZ W., NELSON W. R., HEATON D. E., KIRCHENBAUR M., GIORDANO D., SAKUYAMA T., VETTER S. K., LI YI-BING, WHATTAM S. A.:   MAGMATIC RESPONSE TO SUBDUCTION INITIATION, PART II: BONINITES AND RELATED ROCKS OF THE IZU-BONIN ARC FROM IOPD EXPEDITION 352 |  GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS 22 (E2020GC009093)   [2021]   | doi: 10.1029/2020GC009093"
