"SOURCE","Year","CITATION","SAMPLE NAME","UNIQUE_ID","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LONGITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ROCK TYPE","ROCK NAME","GEOLOGICAL AGE","ERUPTION YEAR","TYPE OF MATERIAL","SIO2(WT%)","TIO2(WT%)","AL2O3(WT%)","CAO(WT%)","MGO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","LOI(WT%)","sum_fe","Sum Oxides","CITATION_ID","References"
"rhyodacit","1979","[4330] FOUNTAIN J. C. (1979)","samp. G",NA,"CASCADES / HIGH CASCADES / CALIFORNIA / BROKEOFF","LASSEN VOLCANIC NATIONAL PARK, FROM CONE OF VOLCANO",40.49,-121.51,40.49,-121.51,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",68,0.74,15.09,3.12,1.31,3.05,4.03,0.16,NA,3.343528,98.843528,"4330","[4330] FOUNTAIN J. C.:   GEOCHEMISTRY OF BROKEOFF VOLCANO, CALIFORNIA |  BULL. GEOL. SOC. AM. 90    [1979]  294-300  | doi: 10.1130/0016-7606(1979)90<294:GOBVC>2.0.CO;2"
"rhyodacit","1979","[4330] FOUNTAIN J. C. (1979)","samp. A",NA,"CASCADES / HIGH CASCADES / CALIFORNIA / BROKEOFF","LASSEN VOLCANIC NATIONAL PARK, FROM FLANKS OF VOLCANO",40.49,-121.51,40.49,-121.51,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",67.05,0.61,15.41,4.31,2.29,2.45,4.15,0.14,NA,3.02459,99.43459,"4330","[4330] FOUNTAIN J. C.:   GEOCHEMISTRY OF BROKEOFF VOLCANO, CALIFORNIA |  BULL. GEOL. SOC. AM. 90    [1979]  294-300  | doi: 10.1130/0016-7606(1979)90<294:GOBVC>2.0.CO;2"
"rhyodacit","1979","[4330] FOUNTAIN J. C. (1979)","samp. B",NA,"CASCADES / HIGH CASCADES / CALIFORNIA / BROKEOFF","LASSEN VOLCANIC NATIONAL PARK, FROM FLANKS OF VOLCANO",40.49,-121.51,40.49,-121.51,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",70,0.42,14.12,2.95,1.29,2.75,4.11,0.09,NA,2.530742,98.260742,"4330","[4330] FOUNTAIN J. C.:   GEOCHEMISTRY OF BROKEOFF VOLCANO, CALIFORNIA |  BULL. GEOL. SOC. AM. 90    [1979]  294-300  | doi: 10.1130/0016-7606(1979)90<294:GOBVC>2.0.CO;2"
"rhyodacit","1979","[4330] FOUNTAIN J. C. (1979)","samp. C",NA,"CASCADES / HIGH CASCADES / CALIFORNIA / BROKEOFF","LASSEN VOLCANIC NATIONAL PARK, FROM FLANKS OF VOLCANO",40.49,-121.51,40.49,-121.51,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",69.3,0.46,14.44,3.33,1.55,2.82,3.98,0.09,NA,2.877396,98.847396,"4330","[4330] FOUNTAIN J. C.:   GEOCHEMISTRY OF BROKEOFF VOLCANO, CALIFORNIA |  BULL. GEOL. SOC. AM. 90    [1979]  294-300  | doi: 10.1130/0016-7606(1979)90<294:GOBVC>2.0.CO;2"
"rhyodacit","1979","[4330] FOUNTAIN J. C. (1979)","samp. D",NA,"CASCADES / HIGH CASCADES / CALIFORNIA / BROKEOFF","LASSEN VOLCANIC NATIONAL PARK, FROM FLANKS OF VOLCANO",40.49,-121.51,40.49,-121.51,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",70.3,0.46,14.34,3.3,1.47,2.88,3.8,0.1,NA,2.771384,99.421384,"4330","[4330] FOUNTAIN J. C.:   GEOCHEMISTRY OF BROKEOFF VOLCANO, CALIFORNIA |  BULL. GEOL. SOC. AM. 90    [1979]  294-300  | doi: 10.1130/0016-7606(1979)90<294:GOBVC>2.0.CO;2"
"rhyodacit","1979","[4330] FOUNTAIN J. C. (1979)","samp. F",NA,"CASCADES / HIGH CASCADES / CALIFORNIA / BROKEOFF","LASSEN VOLCANIC NATIONAL PARK, FROM FLANKS OF VOLCANO",40.49,-121.51,40.49,-121.51,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",69.2,0.46,15.18,2.96,0.98,2.9,3.95,1.07,NA,2.543708,99.243708,"4330","[4330] FOUNTAIN J. C.:   GEOCHEMISTRY OF BROKEOFF VOLCANO, CALIFORNIA |  BULL. GEOL. SOC. AM. 90    [1979]  294-300  | doi: 10.1130/0016-7606(1979)90<294:GOBVC>2.0.CO;2"
"rhyodacit","1979","[4330] FOUNTAIN J. C. (1979)","samp. G",NA,"CASCADES / HIGH CASCADES / CALIFORNIA / BROKEOFF","LASSEN VOLCANIC NATIONAL PARK, FROM FLANKS OF VOLCANO",40.49,-121.51,40.49,-121.51,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",68.4,0.5,14.91,3.45,1.36,2.6,4.28,0.11,NA,2.95968,98.56968,"4330","[4330] FOUNTAIN J. C.:   GEOCHEMISTRY OF BROKEOFF VOLCANO, CALIFORNIA |  BULL. GEOL. SOC. AM. 90    [1979]  294-300  | doi: 10.1130/0016-7606(1979)90<294:GOBVC>2.0.CO;2"
"comendite","1935","[4425] TOMITA T. (1935)","samp. 106",NA,"HONSHU ARC / SOUTHWESTERN HONSHU ARC / DOGO ISLAND/OKI ISLANDS","IN A RIVULET, IIBI",36.3,133.3,36.3,133.3,"SUBAERIAL","VOLCANIC ROCK","COMENDITIC RHYOLITE, ANORTHOCLASE-QUARTZ","CENOZOIC",NA,"WHOLE ROCK",72.21,0.44,11.2,0.27,0.08,4.81,4.29,0.1,NA,4.68455,98.08455,"4425","[4425] TOMITA T.:   ON THE CHEMICAL COMPOSITION OF THE CENOZOIC ALKALINE SUITE OF THE CIRCUM-JAPAN SEA REGION |  J. SHANGHAI SCI. INST., SER. II 1    [1935]  227-306"
"comendite","1935","[4425] TOMITA T. (1935)","samp. 111",NA,"HONSHU ARC / SOUTHWESTERN HONSHU ARC / DOGO ISLAND/OKI ISLANDS","MAOKU-DANI, NAKA-MURA",36.3,133.3,36.3,133.3,"SUBAERIAL","VOLCANIC ROCK","COMENDITIC RHYOLITE, ANORTHOCLASE-QUARTZ","CENOZOIC",NA,"WHOLE ROCK",73.14,0.4,12.28,0.19,0.04,4.34,4.67,0,NA,3.918618,98.978618,"4425","[4425] TOMITA T.:   ON THE CHEMICAL COMPOSITION OF THE CENOZOIC ALKALINE SUITE OF THE CIRCUM-JAPAN SEA REGION |  J. SHANGHAI SCI. INST., SER. II 1    [1935]  227-306"
"rhyodacit","1986","[4448] BACON C. R. (1986)","samp. 222",NA,"CASCADES / HIGH CASCADES / OREGON / MOUNT MAZAMA","SOUTHWESTERN SLOPES",42.85,-122.116,42.85,-122.116,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",70.4,0.47,15.3,2.44,0.78,2.71,4.96,0.11,1.43,2.670822,99.840822,"4448","[4448] BACON C. R.:   MAGMATIC INCLUSIONS IN SILICIC AND INTERMEDIATE VOLCANIC ROCKS |  J. GEOPHYS. RES. B91    [1986]  6091-6112  | doi: 10.1029/JB091iB06p06091"
"rhyodacit","1986","[4448] BACON C. R. (1986)","samp. 714",NA,"CASCADES / HIGH CASCADES / OREGON / MOUNT MAZAMA","SOUTHWESTERN SLOPES",42.85,-122.116,42.85,-122.116,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",70.7,0.48,15.2,2.37,0.78,2.57,5.11,0.12,0.91,2.55483,99.88483,"4448","[4448] BACON C. R.:   MAGMATIC INCLUSIONS IN SILICIC AND INTERMEDIATE VOLCANIC ROCKS |  J. GEOPHYS. RES. B91    [1986]  6091-6112  | doi: 10.1029/JB091iB06p06091"
"rhyodacit","1999","[4469] ALVES S.(1999)  [GeoReM [186] ]","samp. CR6",NA,"SUNDA ARC / SUNDA ARC / JAVA / BAYAH DOME","CIROTAN",-6.92,106.25,-6.92,106.25,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",75.15,0.14,12.84,0.5,0.09,3.6,4.33,0.1,1,1.907576,98.657576,"4469","[4469] ALVES S., SCHIANO P., ALLEGRE C.-J.:   RHENIUM-OSMIUM ISOTOPIC INVESTIGATION OF JAVA SUBDUCTION ZONE LAVAS |  EARTH PLANET. SCI. LETT. 168    [1999]  65-77  | GeoReM-id: 186 | doi: 10.1016/S0012-821X(99)00050-3"
"rhyodacit","1996","[4645] MANDEVILLE C. W. (1996)","samp. KRA-050",NA,"SUNDA ARC / SUNDA ARC / KRAKATAU ISLANDS - RAKATA / KRAKATAU","ISLAND POINT, W RAKATA",-6.15,105.42,-6.15,105.42,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",66.86,0.75,14.54,3.02,1.1,2.26,4.92,0.16,NA,3.42,97.03,"4645","[4645] MANDEVILLE C. W.:   MAGMA MIXING, FRACTIONAL CRYSTALLIZATION AND VOLATILE DEGASSING DURING THE 1883 ERUPTION OF KRAKATAU VOLCANO, INDONESIA |  J. VOLCANOL. GEOTHERM. RES. 74    [1996]  243-274  | doi: 10.1016/S0377-0273(96)00060-1"
"rhyodacit","1996","[4645] MANDEVILLE C. W. (1996)","samp. KRA-052",NA,"SUNDA ARC / SUNDA ARC / KRAKATAU ISLANDS - RAKATA / KRAKATAU","ISLAND POINT, W RAKATA",-6.15,105.42,-6.15,105.42,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",68.31,0.76,14.94,3.07,0.93,2.24,4.91,0.17,NA,3.33,98.66,"4645","[4645] MANDEVILLE C. W.:   MAGMA MIXING, FRACTIONAL CRYSTALLIZATION AND VOLATILE DEGASSING DURING THE 1883 ERUPTION OF KRAKATAU VOLCANO, INDONESIA |  J. VOLCANOL. GEOTHERM. RES. 74    [1996]  243-274  | doi: 10.1016/S0377-0273(96)00060-1"
"rhyodacit","1996","[4645] MANDEVILLE C. W. (1996)","samp. KRA-129",NA,"SUNDA ARC / SUNDA ARC / KRAKATAU ISLANDS - PANJANG / KRAKATAU","W PANJANG",-6.09,105.45,-6.09,105.45,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",69.6,0.74,14.7,2.58,0.83,2.33,4.53,0.16,NA,3.24,98.71,"4645","[4645] MANDEVILLE C. W.:   MAGMA MIXING, FRACTIONAL CRYSTALLIZATION AND VOLATILE DEGASSING DURING THE 1883 ERUPTION OF KRAKATAU VOLCANO, INDONESIA |  J. VOLCANOL. GEOTHERM. RES. 74    [1996]  243-274  | doi: 10.1016/S0377-0273(96)00060-1"
"rhyodacit","1996","[4645] MANDEVILLE C. W. (1996)","samp. KRA-141",NA,"SUNDA ARC / SUNDA ARC / KRAKATAU ISLANDS - SERTUNG / KRAKATAU","WEST COAST OF SERTUNG",-6.08,105.38,-6.08,105.38,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",68.41,0.79,15.17,3.03,0.92,2.29,4.53,0.16,NA,3.7,99,"4645","[4645] MANDEVILLE C. W.:   MAGMA MIXING, FRACTIONAL CRYSTALLIZATION AND VOLATILE DEGASSING DURING THE 1883 ERUPTION OF KRAKATAU VOLCANO, INDONESIA |  J. VOLCANOL. GEOTHERM. RES. 74    [1996]  243-274  | doi: 10.1016/S0377-0273(96)00060-1"
"rhyodacit","1995","[4646] WOOD C. P. (1995)","samp. RAB95",NA,"BISMARCK ARC - NEW BRITAIN ARC / BISMARCK ARC - NEW BRITAIN ARC / NEW BRITAIN / RABAUL","BARGE TUNNEL",-4.22,152.18,-4.22,152.18,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",65.28,0.71,14.39,2.5,1.04,3.29,4.35,0.18,3.98,3.563208,95.303208,"4646","[4646] WOOD C. P., NAIRN I. A., MCKEE C. O., TALAI B.:   PETROLOGY OF THE RABAUL CALDERA AREA, PAPUA NEW GUINEA |  J. VOLCANOL. GEOTHERM. RES. 69    [1995]  285-302  | doi: 10.1016/0377-0273(95)00034-8"
"rhyodacit","1995","[4646] WOOD C. P. (1995)","samp. RAB168A",NA,"BISMARCK ARC - NEW BRITAIN ARC / BISMARCK ARC - NEW BRITAIN ARC / NEW BRITAIN / RABAUL","MALAGUNA",-4.22,152.18,-4.22,152.18,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",66.15,0.68,15.04,2.04,0.87,3.81,3.7,0.15,3.93,2.627416,95.067416,"4646","[4646] WOOD C. P., NAIRN I. A., MCKEE C. O., TALAI B.:   PETROLOGY OF THE RABAUL CALDERA AREA, PAPUA NEW GUINEA |  J. VOLCANOL. GEOTHERM. RES. 69    [1995]  285-302  | doi: 10.1016/0377-0273(95)00034-8"
"rhyodacit","1999","[4650] ELBURG M. A. (1999)","samp. POL22",NA,"SULAWESI ARC / SULAWESI ARC","CENTRAL SULAWESI",2.5,119,3.2,120.3,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",69.86,0.28,15.17,1.19,1.94,6.2,3.75,0.12,2.54,1.45,99.96,"4650","[4650] ELBURG M. A., FODEN J. D.:   SOURCES FOR MAGMATISM IN CENTRAL SULAWESI: GEOCHEMICAL AND SR-ND-PB ISOTOPIC CONSTRAINTS |  CHEM. GEOL. 156    [1999]  67-93  | doi: 10.1016/S0009-2541(98)00175-2"
"rhyodacit","1987","[4754] PICCIRILLO E. M. (1987)","samp. 2031",NA,"PARANA / NORTHERN PARANA PROVINCE / CHAPECO FORMATION","OURINHOS-CERQUEIRA CESAR TO CARLOPOLIS-FARTURA AREA",-23,-49.25,-23.5,-50,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",64.18,1.04,14.16,2.97,1.76,4.33,3.47,0.4,1.21,5.680142,97.990142,"4754","[4754] PICCIRILLO E. M., RAPOSO M. I. B., MELFI A. J., COMIN-CHIARAMONTI P., BELLIENI G., CORDANI U. G., KAWASHITA K.:   BIMODAL FISSURAL VOLCANIC SUITES FROM THE PARANA BASIN (BRAZIL): K-AR AGE, SR-ISOTOPES AND GEOCHEMISTRY |  GEOCHIMICA BRAS. 1    [1987]  53-69"
"rhyodacit","1987","[4754] PICCIRILLO E. M. (1987)","samp. 2032",NA,"PARANA / NORTHERN PARANA PROVINCE / CHAPECO FORMATION","OURINHOS-CERQUEIRA CESAR TO CARLOPOLIS-FARTURA AREA",-23,-49.25,-23.5,-50,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",66.17,1.01,13.04,2.7,1.33,4.29,3.57,0.37,1.26,5.545212,98.025212,"4754","[4754] PICCIRILLO E. M., RAPOSO M. I. B., MELFI A. J., COMIN-CHIARAMONTI P., BELLIENI G., CORDANI U. G., KAWASHITA K.:   BIMODAL FISSURAL VOLCANIC SUITES FROM THE PARANA BASIN (BRAZIL): K-AR AGE, SR-ISOTOPES AND GEOCHEMISTRY |  GEOCHIMICA BRAS. 1    [1987]  53-69"
"rhyodacit","1987","[4754] PICCIRILLO E. M. (1987)","samp. 2009",NA,"PARANA / NORTHERN PARANA PROVINCE / CHAPECO FORMATION","OURINHOS-CERQUEIRA CESAR TO CARLOPOLIS-FARTURA AREA",-23,-49.25,-23.5,-50,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",66.81,1.15,13.16,2.66,1.02,4.37,3.3,0.4,1.04,5.353448,98.223448,"4754","[4754] PICCIRILLO E. M., RAPOSO M. I. B., MELFI A. J., COMIN-CHIARAMONTI P., BELLIENI G., CORDANI U. G., KAWASHITA K.:   BIMODAL FISSURAL VOLCANIC SUITES FROM THE PARANA BASIN (BRAZIL): K-AR AGE, SR-ISOTOPES AND GEOCHEMISTRY |  GEOCHIMICA BRAS. 1    [1987]  53-69"
"rhyodacit","1985","[4759] MANTOVANI M. S. M. (1985)","samp. PR01",NA,"PARANA / SOUTHERN PARANA PROVINCE",NA,-25,-51.8,-25,-51.8,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",65,1.17,12.78,3.42,1.85,3.77,3.24,0.33,1.39,6.796794,98.356794,"4759","[4759] MANTOVANI M. S. M., CORDANI U. G., ROISENBERG A.:   ISOTOPIC COMPOSITION OF ACID VOLCANIC ROCKS OF THE PARANA BASIN, AND GENETIC IMPLICATIONS |  REV. BRAS. GEOCIENC. 15    [1985]  61-65"
"rhyodacit","1985","[4759] MANTOVANI M. S. M. (1985)","samp. SC06",NA,"PARANA / SOUTHERN PARANA PROVINCE",NA,-27,-51,-27,-51,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",66.46,0.98,12.56,3.15,1.6,3.18,3.08,0.31,1.43,7.043788,98.363788,"4759","[4759] MANTOVANI M. S. M., CORDANI U. G., ROISENBERG A.:   ISOTOPIC COMPOSITION OF ACID VOLCANIC ROCKS OF THE PARANA BASIN, AND GENETIC IMPLICATIONS |  REV. BRAS. GEOCIENC. 15    [1985]  61-65"
"rhyodacit","1985","[4759] MANTOVANI M. S. M. (1985)","samp. RS67",NA,"PARANA / SOUTHERN PARANA PROVINCE",NA,-28.8,-52.2,-28.8,-52.2,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",64.57,1.22,12.61,3.8,1.76,3.46,3.27,0.37,1.67,7.043788,98.103788,"4759","[4759] MANTOVANI M. S. M., CORDANI U. G., ROISENBERG A.:   ISOTOPIC COMPOSITION OF ACID VOLCANIC ROCKS OF THE PARANA BASIN, AND GENETIC IMPLICATIONS |  REV. BRAS. GEOCIENC. 15    [1985]  61-65"
"rhyodacit","1987","[4773] FERRIZ H. (1987)","samp. LH31",NA,"MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / VERACRUZ / LOS HUMEROS CALDERA / FABY FORMATION",NA,19.5,-97.33,19.83,-97.58,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",72.2,0.32,14.7,1.16,0.37,4.71,4.44,0.06,4.4,1.736614,99.696614,"4773","[4773] FERRIZ H., MAHOOD G. A.:   STRONG COMPOSITIONAL ZONATION IN A SILICIC MAGMATIC SYSTEM: LOS HUMEROS, MEXICAN NEOVOLCANIC BELT |  J. PETROL. 28    [1987]  171-209  | doi: 10.1093/petrology/28.1.171"
"rhyodacit","1987","[4773] FERRIZ H. (1987)","samp. LH33",74728,"MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / VERACRUZ / LOS HUMEROS CALDERA / FABY FORMATION",NA,19.661,-97.3286,19.661,-97.3286,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",71.8,0.36,14.7,1.21,0.43,4.86,4.28,0.05,4.49,1.880582,99.570582,"4773","[4773] FERRIZ H., MAHOOD G. A.:   STRONG COMPOSITIONAL ZONATION IN A SILICIC MAGMATIC SYSTEM: LOS HUMEROS, MEXICAN NEOVOLCANIC BELT |  J. PETROL. 28    [1987]  171-209  | doi: 10.1093/petrology/28.1.171"
"rhyodacit","1987","[4773] FERRIZ H. (1987)","samp. LH34",NA,"MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / VERACRUZ / LOS HUMEROS CALDERA / FABY FORMATION",NA,19.5,-97.33,19.83,-97.58,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",69.1,0.56,15.5,2.14,0.75,4.25,4.36,0.14,3.71,2.807376,99.607376,"4773","[4773] FERRIZ H., MAHOOD G. A.:   STRONG COMPOSITIONAL ZONATION IN A SILICIC MAGMATIC SYSTEM: LOS HUMEROS, MEXICAN NEOVOLCANIC BELT |  J. PETROL. 28    [1987]  171-209  | doi: 10.1093/petrology/28.1.171"
"rhyodacit","1987","[4773] FERRIZ H. (1987)","samp. LH36",NA,"MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / VERACRUZ / LOS HUMEROS CALDERA / FABY FORMATION",NA,19.5,-97.33,19.83,-97.58,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",69.2,0.55,15.5,2.01,0.73,4.35,4.51,0.14,3.86,2.618418,99.608418,"4773","[4773] FERRIZ H., MAHOOD G. A.:   STRONG COMPOSITIONAL ZONATION IN A SILICIC MAGMATIC SYSTEM: LOS HUMEROS, MEXICAN NEOVOLCANIC BELT |  J. PETROL. 28    [1987]  171-209  | doi: 10.1093/petrology/28.1.171"
"rhyodacit","1987","[4773] FERRIZ H. (1987)","samp. LH41",74743,"MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / VERACRUZ / LOS HUMEROS CALDERA / ZARAGOZA FORMATION",NA,19.6694,-97.4086,19.6694,-97.4086,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",70.7,0.46,14.8,1.48,0.51,4.63,4.39,0.08,3.91,2.483448,99.533448,"4773","[4773] FERRIZ H., MAHOOD G. A.:   STRONG COMPOSITIONAL ZONATION IN A SILICIC MAGMATIC SYSTEM: LOS HUMEROS, MEXICAN NEOVOLCANIC BELT |  J. PETROL. 28    [1987]  171-209  | doi: 10.1093/petrology/28.1.171"
"rhyodacit","1987","[4773] FERRIZ H. (1987)","samp. LH48",NA,"MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / VERACRUZ / LOS HUMEROS CALDERA / ZARAGOZA FORMATION",NA,19.5,-97.25,19.83,-97.72,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",70.1,0.48,15.2,1.67,0.57,4.73,4.24,0.1,3.12,2.492446,99.582446,"4773","[4773] FERRIZ H., MAHOOD G. A.:   STRONG COMPOSITIONAL ZONATION IN A SILICIC MAGMATIC SYSTEM: LOS HUMEROS, MEXICAN NEOVOLCANIC BELT |  J. PETROL. 28    [1987]  171-209  | doi: 10.1093/petrology/28.1.171"
"rhyodacit","1987","[4773] FERRIZ H. (1987)","samp. LH42",74745,"MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / VERACRUZ / LOS HUMEROS CALDERA / ZARAGOZA FORMATION",NA,19.6694,-97.4086,19.6694,-97.4086,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",69.7,0.49,15.1,1.69,0.59,4.45,4.57,0.11,2.53,2.771384,99.471384,"4773","[4773] FERRIZ H., MAHOOD G. A.:   STRONG COMPOSITIONAL ZONATION IN A SILICIC MAGMATIC SYSTEM: LOS HUMEROS, MEXICAN NEOVOLCANIC BELT |  J. PETROL. 28    [1987]  171-209  | doi: 10.1093/petrology/28.1.171"
"rhyodacit","1987","[4773] FERRIZ H. (1987)","samp. LH43",NA,"MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / VERACRUZ / LOS HUMEROS CALDERA / ZARAGOZA FORMATION",NA,19.5,-97.25,19.83,-97.72,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",69.5,0.5,15.2,1.78,0.65,4.19,4.69,0.11,2.6,2.87936,99.49936,"4773","[4773] FERRIZ H., MAHOOD G. A.:   STRONG COMPOSITIONAL ZONATION IN A SILICIC MAGMATIC SYSTEM: LOS HUMEROS, MEXICAN NEOVOLCANIC BELT |  J. PETROL. 28    [1987]  171-209  | doi: 10.1093/petrology/28.1.171"
"rhyodacit","1987","[4773] FERRIZ H. (1987)","samp. LH44",NA,"MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / VERACRUZ / LOS HUMEROS CALDERA / ZARAGOZA FORMATION",NA,19.5,-97.25,19.83,-97.72,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",69.5,0.5,15.3,1.81,0.63,4.2,4.76,0.1,2.45,2.681404,99.481404,"4773","[4773] FERRIZ H., MAHOOD G. A.:   STRONG COMPOSITIONAL ZONATION IN A SILICIC MAGMATIC SYSTEM: LOS HUMEROS, MEXICAN NEOVOLCANIC BELT |  J. PETROL. 28    [1987]  171-209  | doi: 10.1093/petrology/28.1.171"
"rhyodacit","1987","[4773] FERRIZ H. (1987)","samp. LH76",NA,"MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / VERACRUZ / LOS HUMEROS CALDERA / CUICUILTIC FLOW",NA,19.5,-97.33,19.83,-97.58,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",69.1,0.51,15.4,2.03,0.78,4.24,4.53,0.14,3.54,2.798378,99.528378,"4773","[4773] FERRIZ H., MAHOOD G. A.:   STRONG COMPOSITIONAL ZONATION IN A SILICIC MAGMATIC SYSTEM: LOS HUMEROS, MEXICAN NEOVOLCANIC BELT |  J. PETROL. 28    [1987]  171-209  | doi: 10.1093/petrology/28.1.171"
"rhyodacit","1987","[4773] FERRIZ H. (1987)","samp. LH87",NA,"MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / VERACRUZ / LOS HUMEROS CALDERA / SAN ANTONIO FORMATION",NA,19.5,-97.33,19.83,-97.58,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",69,0.54,15.4,1.91,0.65,4.16,4.86,0.14,0.39,2.861364,99.521364,"4773","[4773] FERRIZ H., MAHOOD G. A.:   STRONG COMPOSITIONAL ZONATION IN A SILICIC MAGMATIC SYSTEM: LOS HUMEROS, MEXICAN NEOVOLCANIC BELT |  J. PETROL. 28    [1987]  171-209  | doi: 10.1093/petrology/28.1.171"
"rhyodacit","1987","[4773] FERRIZ H. (1987)","samp. LH83",NA,"MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / VERACRUZ / LOS HUMEROS CALDERA / SAN ANTONIO FORMATION",NA,19.5,-97.33,19.83,-97.58,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",68.8,0.54,15.3,2.02,0.77,4.16,4.86,0.14,0.37,2.92435,99.51435,"4773","[4773] FERRIZ H., MAHOOD G. A.:   STRONG COMPOSITIONAL ZONATION IN A SILICIC MAGMATIC SYSTEM: LOS HUMEROS, MEXICAN NEOVOLCANIC BELT |  J. PETROL. 28    [1987]  171-209  | doi: 10.1093/petrology/28.1.171"
"rhyodacit","1987","[4773] FERRIZ H. (1987)","samp. LH86",NA,"MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / VERACRUZ / LOS HUMEROS CALDERA / SAN ANTONIO FORMATION",NA,19.5,-97.33,19.83,-97.58,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",68.8,0.5,15.6,1.99,0.79,4.13,4.86,0.13,0.44,2.798378,99.598378,"4773","[4773] FERRIZ H., MAHOOD G. A.:   STRONG COMPOSITIONAL ZONATION IN A SILICIC MAGMATIC SYSTEM: LOS HUMEROS, MEXICAN NEOVOLCANIC BELT |  J. PETROL. 28    [1987]  171-209  | doi: 10.1093/petrology/28.1.171"
